0.084,0.151,0.189,0.217,0.436,0.532,0.688,0.794,0.834,0.901,1.029,1.149,1.385,1.429,1.769,1.81,1.889,2.746,2.879,2.948,3.089,4.027,4.11,4.144,4.634,4.978,5.226,5.264,5.415,5.646,5.757,6.196,6.546,7.355,7.686,7.783,7.854,8.098,8.168,8.297,8.451,8.67,8.785,9.025,9.215,9.241,9.297,9.469,9.659,10.0,10.338,11.139,11.558,11.684,11.78,11.887,12.058,12.178,12.705,12.768,12.871,12.963,13.41,13.475,13.501,13.595,13.771,13.877,13.914,14.009,14.194,14.246,14.664,14.852,15.095,15.343,16.094,16.126,16.158,16.463,16.566,16.704,16.736,16.881,16.923,17.103,17.253,17.275,17.294,17.339,17.928,17.976,18.184,18.261,18.543,18.65,18.745,18.774,18.904,19.486,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.128,0.174,0.362,0.616,1.036,1.136,1.165,1.496,1.525,1.559,1.85,3.316,3.354,3.719,4.162,4.201,4.232,4.391,4.479,4.613,4.686,4.738,5.263,5.345,5.589,5.834,5.949,6.749,7.157,7.405,8.036,8.067,8.16,8.4,8.528,8.599,8.622,8.842,8.868,8.952,9.105,9.166,9.491,9.579,9.822,10.006,10.053,10.08,10.266,10.467,11.142,11.188,11.307,11.751,11.907,12.584,12.79,12.983,13.104,13.155,13.238,13.408,13.462,13.61,13.893,14.808,14.921,15.114,15.649,16.062,16.216,16.259,16.314,16.757,17.005,17.083,17.244,17.704,17.735,17.793,17.97,18.18,18.234,19.105,19.171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.057,0.104,0.223,0.697,0.794,0.824,1.085,1.299,1.887,2.157,2.327,2.657,2.745,2.835,3.056,3.552,3.593,3.817,4.027,4.188,4.731,4.777,4.956,4.997,5.303,5.729,5.789,6.189,6.632,6.732,7.062,7.61,7.731,7.8,7.926,8.045,8.096,8.134,8.719,8.786,8.836,9.555,9.677,9.811,9.885,10.127,10.162,10.524,10.998,11.199,11.326,11.65,11.745,11.88,12.284,12.318,12.344,12.492,12.585,12.672,12.998,13.194,13.4,13.427,13.528,13.741,13.823,14.127,14.169,14.375,14.604,14.648,14.904,14.951,15.433,15.611,15.722,16.13,16.265,16.295,16.362,16.522,17.272,17.515,17.7,17.842,17.917,17.953,18.128,18.161,18.285,18.703,19.492,19.531,19.772,19.85,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.093,0.528,0.591,0.73,0.76,0.834,1.138,1.247,1.391,1.42,1.537,2.051,2.276,2.509,3.131,4.276,4.439,4.471,4.549,4.703,4.859,5.186,5.324,5.389,5.491,5.545,5.574,5.625,5.665,5.697,5.745,5.776,5.878,6.496,6.582,6.762,7.345,7.52,7.738,7.774,7.816,7.882,8.093,8.218,8.291,8.376,8.463,8.667,8.774,8.861,9.073,9.174,9.232,9.298,9.655,9.749,9.822,10.104,10.351,11.181,11.24,11.761,11.89,12.31,12.359,12.413,12.497,12.56,12.634,12.809,12.856,13.165,13.418,13.462,13.832,15.203,15.389,15.53,15.679,15.823,15.993,16.149,16.253,16.366,16.752,16.835,16.874,17.173,17.284,17.535,17.845,18.077,18.14,18.216,19.141,19.291,19.404,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047,0.207,0.375,0.674,0.792,0.809,0.959,1.087,1.168,1.503,1.603,1.749,1.91,2.023,2.248,2.443,2.55,2.599,2.766,3.174,3.22,3.364,3.411,3.495,3.522,3.868,3.924,4.026,4.335,4.462,4.607,4.637,4.726,4.755,5.11,5.363,5.42,5.517,5.548,5.589,5.718,5.864,6.388,6.409,6.621,6.692,7.185,7.467,7.859,7.916,8.082,8.273,8.435,8.487,8.515,8.747,8.772,8.797,8.997,9.038,9.451,9.647,9.705,9.924,10.183,10.248,10.6,10.797,11.098,11.243,11.482,11.582,11.776,12.138,12.372,12.515,12.837,12.877,13.021,13.344,13.775,14.16,14.305,14.621,14.984,15.215,15.62,15.665,15.746,15.813,15.923,15.995,16.713,16.775,17.377,17.5,17.745,17.775,17.996,18.208,18.687,18.999,19.408,19.435,19.586,19.62,19.692,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.342,0.467,0.55,0.604,0.676,0.834,1.203,1.308,1.416,1.801,1.87,2.033,2.149,2.209,2.681,3.307,3.65,3.973,4.045,4.153,4.206,4.236,4.513,4.657,4.685,4.817,4.948,4.983,5.105,5.153,5.177,5.448,5.482,5.613,5.711,5.84,6.022,6.056,6.161,6.673,6.743,6.995,7.322,7.78,8.253,8.381,8.692,8.915,9.125,9.202,9.51,9.577,9.661,9.725,10.106,10.212,10.393,11.02,11.138,11.177,11.499,11.556,11.931,12.048,12.184,12.307,12.503,12.554,12.775,12.953,13.011,13.046,13.078,13.15,13.254,13.457,13.836,14.044,14.126,14.415,14.528,14.635,14.985,15.23,15.47,15.764,16.177,16.369,16.52,16.568,16.985,17.427,17.946,18.012,18.388,18.593,19.021,19.066,19.556,19.72,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.18,0.289,0.456,0.48,0.614,0.794,1.142,1.27,1.567,1.732,1.913,2.022,2.101,2.206,2.537,2.708,2.766,2.843,3.974,4.025,4.242,4.717,5.137,5.24,5.318,5.384,5.458,5.724,5.777,5.803,6.05,6.141,6.246,6.381,6.457,6.951,7.331,7.369,7.485,7.519,7.635,7.874,8.006,8.156,8.187,8.268,8.406,8.481,8.702,8.812,9.051,9.087,9.123,9.32,9.344,9.537,9.727,10.061,10.519,11.102,11.197,11.22,11.242,11.476,12.016,12.048,12.085,12.101,12.121,12.235,12.341,12.38,12.514,12.602,12.808,12.888,13.228,13.395,13.659,13.693,13.816,13.954,14.087,14.18,14.57,14.839,15.015,15.527,15.745,15.964,16.346,16.432,16.889,17.433,17.635,17.91,18.172,18.764,18.799,19.166,19.661,19.716,19.782,19.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.145,0.244,0.284,0.386,0.558,0.712,0.942,1.096,1.153,1.357,1.4,1.799,1.94,2.303,2.599,3.095,3.147,3.281,3.366,3.745,3.967,4.062,4.087,4.41,4.462,4.836,5.098,5.492,5.545,5.632,5.654,5.882,6.543,6.68,7.213,8.105,8.507,8.54,8.65,8.684,9.029,9.29,9.386,9.596,9.748,9.985,10.262,10.776,11.465,11.892,11.936,12.142,12.61,12.629,13.07,13.163,13.77,13.807,14.006,14.814,15.146,15.265,15.343,15.357,15.391,15.869,16.151,16.261,16.32,16.627,17.122,17.253,17.386,17.419,17.47,17.899,17.943,18.015,18.247,18.3,18.455,18.524,18.609,18.744,19.656,19.731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.105,0.277,0.412,0.473,0.515,0.57,1.011,1.108,1.191,1.315,1.34,1.366,1.49,1.521,2.169,2.533,2.596,3.203,3.4,4.415,4.482,4.663,4.731,4.788,4.812,4.902,4.936,5.147,5.199,5.463,5.559,5.611,5.722,6.043,6.1,6.168,6.251,6.375,6.685,6.826,7.573,7.73,7.826,7.908,7.993,8.535,8.759,8.848,8.932,9.118,9.183,9.201,9.401,9.799,9.951,10.031,10.28,10.57,10.725,10.877,11.746,12.161,12.227,12.455,12.512,12.825,12.893,12.987,13.038,13.219,13.332,13.375,13.551,13.589,13.64,13.766,13.946,13.985,14.345,14.396,14.626,14.903,14.986,15.428,15.477,15.502,15.669,15.977,16.132,16.445,16.5,16.549,16.869,17.005,17.068,17.095,17.138,17.169,17.405,17.694,17.826,17.896,18.165,18.331,18.431,18.494,18.612,19.143,19.461,19.593,19.867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.238,0.31,0.332,0.422,0.992,1.374,1.411,1.567,1.61,1.666,1.724,1.763,1.792,1.879,2.056,2.165,2.312,2.746,3.092,3.494,3.729,3.89,4.368,4.682,4.769,5.187,5.587,5.678,5.876,6.088,6.619,6.73,6.809,7.046,7.509,7.862,8.013,8.123,8.426,8.697,8.777,8.907,8.987,9.052,9.19,9.259,9.33,9.63,11.647,11.869,11.95,12.012,12.318,12.601,12.692,12.757,13.12,13.23,13.261,13.359,13.413,13.562,13.912,14.344,14.457,15.287,15.872,15.927,15.993,16.202,16.259,16.299,16.323,16.37,16.489,16.513,16.601,16.802,16.868,17.129,17.209,17.442,17.747,18.047,18.304,18.454,19.377,19.848,19.971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.213,0.342,0.495,0.559,0.784,0.871,0.975,1.073,1.255,1.325,1.388,1.507,1.946,2.41,2.688,3.271,3.335,3.387,3.787,4.024,4.199,4.3,4.547,4.771,4.892,5.045,5.467,5.579,5.812,6.141,6.517,7.237,7.499,7.832,8.136,8.441,8.683,8.946,9.267,9.361,9.553,9.582,9.783,10.28,10.355,10.977,11.101,11.147,11.749,11.887,11.947,12.172,12.389,12.526,12.644,12.775,12.836,13.029,13.062,13.089,13.318,13.348,13.518,13.711,13.913,14.205,14.37,14.726,14.749,14.802,14.868,15.008,15.054,15.774,15.867,16.266,16.442,16.501,16.641,16.696,16.728,16.798,16.9,17.039,17.771,17.923,18.224,18.718,19.08,19.217,19.306,19.388,19.455,19.975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.335,0.44,0.73,0.781,0.948,1.0,1.109,1.13,1.317,1.413,1.607,1.824,1.918,2.108,2.222,2.531,2.806,3.015,3.144,3.477,3.886,4.807,4.932,4.969,5.182,5.281,5.374,5.597,5.688,5.83,5.907,7.161,7.379,7.443,7.735,7.906,8.169,8.48,8.603,8.666,8.839,9.266,9.346,9.54,9.669,9.747,9.782,10.066,10.252,10.286,10.78,10.876,10.919,10.987,11.513,11.611,12.064,12.157,12.381,12.409,12.533,12.642,12.839,12.889,13.393,13.509,13.606,13.634,13.68,13.75,13.84,14.832,15.121,15.563,16.336,16.566,16.78,16.922,17.012,17.124,17.148,17.175,17.231,17.25,17.888,18.008,18.033,18.084,18.132,18.264,18.65,18.718,19.155,19.22,19.449,19.713,19.867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.323,0.628,0.69,1.16,1.403,1.534,2.061,2.23,2.626,2.676,2.957,3.259,3.661,3.742,4.059,4.464,4.624,4.713,4.736,5.011,5.167,5.359,5.74,6.319,6.408,6.462,6.893,6.939,7.641,7.77,8.042,8.057,8.082,8.413,8.453,8.559,8.588,8.643,8.676,8.951,9.208,9.231,9.623,9.706,9.802,10.916,11.005,11.1,11.571,11.743,11.85,11.907,12.007,12.119,12.165,12.36,12.607,12.827,12.927,12.964,13.188,13.258,13.346,13.454,13.48,13.756,13.843,13.928,14.151,14.281,14.304,14.475,14.672,15.15,15.201,15.516,15.634,15.821,16.336,16.562,16.84,16.872,16.971,17.089,17.179,17.415,17.695,17.755,17.794,18.412,18.599,18.682,19.098,19.211,19.65,19.738,19.928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.246,0.521,0.653,0.978,1.011,1.035,1.282,1.347,1.38,1.531,1.776,1.812,1.965,2.062,2.362,3.683,3.762,3.954,4.059,4.218,4.456,4.577,4.666,4.696,4.752,4.867,5.094,5.13,5.325,5.526,5.567,5.782,6.078,6.219,6.465,6.864,7.544,8.132,8.194,8.305,8.379,8.414,8.537,8.639,8.665,8.941,8.971,9.092,9.204,9.307,9.367,9.434,9.495,9.796,9.871,10.081,10.135,10.263,10.618,10.923,10.951,11.144,11.243,11.628,11.863,11.989,12.281,12.313,12.57,12.621,12.675,12.927,13.136,13.323,13.35,13.378,13.55,13.604,13.759,13.868,14.141,14.251,14.452,14.476,14.995,15.434,15.769,16.079,16.148,16.269,16.298,16.541,16.63,17.241,17.566,17.729,17.79,17.877,18.141,18.499,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.162,0.621,0.768,1.062,1.101,1.558,1.793,1.939,2.162,2.329,2.456,3.004,3.046,3.307,3.345,3.535,3.783,4.118,4.162,4.331,4.375,4.508,4.564,4.919,4.954,5.086,5.233,5.424,5.571,5.593,5.626,5.655,5.872,5.906,6.156,6.21,6.279,6.903,7.305,7.774,7.984,8.28,8.531,8.58,8.721,8.818,8.873,8.932,8.974,9.174,9.289,9.328,9.499,9.555,9.644,10.164,10.23,10.386,10.486,11.005,11.569,11.641,11.879,12.153,12.301,12.415,12.486,12.885,13.228,13.814,13.916,14.026,14.714,14.843,14.914,15.884,15.926,16.102,16.225,16.291,16.32,16.353,16.372,16.568,16.651,16.727,17.039,17.363,17.967,18.144,18.279,18.513,18.653,19.086,19.12,19.237,19.337,19.462,19.516,19.619,19.731,19.891,19.921,19.981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.228,0.393,0.46,0.547,0.695,0.717,0.949,1.083,1.104,1.228,1.292,1.521,1.655,2.015,2.233,2.561,2.585,2.963,3.792,3.845,4.094,4.332,4.518,4.652,4.892,5.129,5.527,6.44,6.516,6.712,7.643,7.799,7.835,7.911,8.205,8.513,8.752,9.033,9.169,9.219,9.361,9.397,9.452,9.613,9.907,9.97,10.14,10.391,10.606,11.19,11.247,11.322,11.649,11.836,12.166,12.239,12.308,12.407,12.507,12.676,12.857,12.93,12.97,13.008,13.099,13.274,13.404,13.438,13.475,13.818,14.68,14.764,14.817,14.964,15.064,15.802,16.418,16.72,16.75,17.159,17.197,17.419,17.526,17.892,18.07,18.14,18.35,19.246,19.652,19.699,19.73,19.928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.535,0.615,0.641,0.678,0.713,0.753,0.895,0.944,1.028,1.238,1.354,1.392,1.455,1.479,1.547,1.618,1.68,1.751,1.885,2.12,2.18,2.281,2.517,3.043,3.114,3.425,3.748,3.949,4.158,4.425,4.446,4.47,4.502,4.809,4.916,5.139,5.213,5.545,5.66,5.697,5.829,5.893,6.534,7.557,7.862,8.059,8.111,8.152,8.432,8.625,8.719,8.862,8.968,9.256,9.285,9.405,9.912,10.364,10.381,10.481,10.917,11.345,11.495,11.615,11.884,12.109,12.997,13.056,13.225,13.261,13.487,13.516,13.762,13.834,14.056,14.258,14.401,14.655,14.943,15.066,15.131,15.231,15.812,15.841,16.157,16.216,16.386,16.688,16.712,16.84,16.891,16.956,16.988,17.138,17.166,17.2,17.228,17.286,17.403,17.601,17.728,17.838,19.292,19.384,19.643,19.829,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11,0.168,0.315,0.466,0.491,0.547,0.681,0.78,1.245,1.265,1.595,1.69,1.846,1.929,1.976,2.016,2.207,2.877,3.205,3.418,3.526,4.054,4.368,4.391,4.463,4.532,4.56,4.597,4.674,4.845,4.902,5.189,5.216,5.293,5.313,5.357,5.591,5.707,6.166,6.215,6.246,6.597,6.68,6.917,7.618,7.768,7.788,7.944,8.157,8.314,8.402,8.545,8.624,8.73,8.773,8.884,8.975,9.017,9.504,9.598,9.618,9.878,10.276,10.42,10.472,10.516,10.571,10.594,11.735,11.782,12.134,12.231,12.495,12.594,12.633,12.907,13.223,13.302,13.409,13.515,14.426,14.483,15.054,15.374,16.734,16.766,17.042,17.289,17.377,17.905,17.938,18.056,18.116,18.14,18.314,18.384,18.864,19.256,19.597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.075,0.103,0.256,0.375,0.634,0.77,0.901,1.08,1.235,1.593,1.637,1.675,1.773,1.991,2.049,2.256,2.429,3.043,3.469,4.31,4.878,4.943,5.106,5.223,5.676,5.851,5.944,6.064,6.172,6.393,6.813,7.446,8.224,8.399,8.557,8.6,9.394,9.703,9.751,9.895,9.968,10.111,10.579,10.683,11.327,11.603,12.27,12.438,12.49,12.64,13.029,13.088,13.265,13.336,13.444,13.656,13.73,14.128,14.286,14.632,14.848,15.329,15.414,15.997,16.145,16.875,16.977,17.028,17.257,17.899,17.949,18.092,18.218,18.327,18.41,18.485,18.536,18.734,19.002,19.809,19.978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.333,0.531,0.67,0.964,1.059,1.111,1.155,1.535,1.982,2.021,2.522,2.95,3.724,4.038,4.413,4.498,4.609,4.74,4.803,5.328,5.386,5.542,5.744,6.222,6.482,7.632,7.707,7.798,8.05,8.352,8.407,8.456,8.676,8.872,8.908,8.963,9.063,9.198,9.451,10.099,10.533,10.732,11.118,11.725,11.947,11.996,12.011,12.054,12.195,12.783,12.986,13.058,13.524,13.568,13.729,13.8,13.885,13.936,14.502,14.613,15.015,15.374,15.59,15.82,16.054,16.085,16.114,16.142,16.27,16.5,16.556,16.623,16.675,16.73,16.757,16.789,16.98,17.002,17.074,17.245,17.291,17.43,17.548,17.626,17.744,17.804,17.903,18.071,18.128,18.896,18.938,19.115,19.25,19.449,19.482,19.62,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.358,0.556,0.695,0.989,1.084,1.136,1.18,1.56,2.007,2.046,2.547,2.975,3.749,4.063,4.438,4.523,4.634,4.765,4.828,5.353,5.411,5.567,5.769,6.247,6.507,7.657,7.732,7.823,8.075,8.377,8.432,8.481,8.701,8.897,8.933,8.988,9.088,9.223,9.476,10.124,10.558,10.757,11.143,11.75,11.972,12.021,12.036,12.079,12.22,12.808,13.011,13.083,13.549,13.593,13.754,13.825,13.91,13.961,14.527,14.638,15.04,15.399,15.615,15.845,16.079,16.11,16.139,16.167,16.295,16.525,16.581,16.648,16.7,16.755,16.782,16.814,17.005,17.027,17.099,17.27,17.316,17.455,17.573,17.651,17.769,17.829,17.928,18.096,18.153,18.921,18.963,19.14,19.275,19.474,19.507,19.645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.383,0.581,0.72,1.014,1.109,1.161,1.205,1.585,2.032,2.071,2.572,3.0,3.774,4.088,4.463,4.548,4.659,4.79,4.853,5.378,5.436,5.592,5.794,6.272,6.532,7.682,7.757,7.848,8.1,8.402,8.457,8.506,8.726,8.922,8.958,9.013,9.113,9.248,9.501,10.149,10.583,10.782,11.168,11.775,11.997,12.046,12.061,12.104,12.245,12.833,13.036,13.108,13.574,13.618,13.779,13.85,13.935,13.986,14.552,14.663,15.065,15.424,15.64,15.87,16.104,16.135,16.164,16.192,16.32,16.55,16.606,16.673,16.725,16.78,16.807,16.839,17.03,17.052,17.124,17.295,17.341,17.48,17.598,17.676,17.794,17.854,17.953,18.121,18.178,18.946,18.988,19.165,19.3,19.499,19.532,19.67,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.408,0.606,0.745,1.039,1.134,1.186,1.23,1.61,2.057,2.096,2.597,3.025,3.799,4.113,4.488,4.573,4.684,4.815,4.878,5.403,5.461,5.617,5.819,6.297,6.557,7.707,7.782,7.873,8.125,8.427,8.482,8.531,8.751,8.947,8.983,9.038,9.138,9.273,9.526,10.174,10.608,10.807,11.193,11.8,12.022,12.071,12.086,12.129,12.27,12.858,13.061,13.133,13.599,13.643,13.804,13.875,13.96,14.011,14.577,14.688,15.09,15.449,15.665,15.895,16.129,16.16,16.189,16.217,16.345,16.575,16.631,16.698,16.75,16.805,16.832,16.864,17.055,17.077,17.149,17.32,17.366,17.505,17.623,17.701,17.819,17.879,17.978,18.146,18.203,18.971,19.013,19.19,19.325,19.524,19.557,19.695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
