0.132,0.288,0.529,0.648,0.818,1.223,1.311,1.351,1.428,1.716,1.818,2.064,2.097,2.124,2.444,2.897,3.161,3.189,3.32,3.383,3.682,4.003,4.36,4.428,4.726,4.78,5.083,5.342,5.5,5.884,6.011,6.161,6.22,6.433,6.917,7.138,7.215,7.324,7.647,7.834,7.991,8.16,8.349,8.842,9.04,9.25,9.72,10.031,10.162,10.431,10.558,10.582,10.955,11.204,11.471,11.616,11.919,12.075,12.194,12.546,12.618,12.654,12.692,12.805,12.875,12.988,13.316,13.405,13.445,13.552,13.629,13.871,14.011,14.278,14.708,14.892,15.215,15.34,15.425,15.533,15.639,15.844,16.029,16.302,16.525,16.707,16.94,17.131,17.475,17.622,17.68,17.927,18.031,18.061,18.405,18.652,18.741,18.801,19.271,19.296,19.361,19.739,19.784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037,0.166,0.194,0.911,0.947,1.193,1.573,2.4,2.577,2.836,2.853,2.892,2.929,2.967,2.992,3.014,3.068,3.122,3.471,3.523,4.48,4.73,4.856,4.898,4.942,5.029,5.078,5.386,5.867,5.972,6.131,6.28,6.395,6.649,6.886,7.006,7.029,7.151,7.357,7.894,8.183,8.254,8.529,8.926,9.169,9.541,9.596,9.939,10.113,10.178,10.352,10.444,10.642,10.803,10.961,11.009,11.14,12.179,12.476,12.606,13.573,13.924,14.227,14.307,14.967,15.029,15.306,15.561,15.671,15.728,15.869,16.018,16.204,16.4,16.662,16.798,16.832,16.954,17.203,17.343,17.408,17.491,17.625,17.701,17.982,18.055,18.076,18.554,18.817,18.944,19.028,19.488,19.658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.107,0.253,0.458,0.514,0.637,0.704,0.808,0.893,1.12,1.187,1.222,1.63,2.219,2.439,2.867,3.065,3.256,3.299,3.336,3.552,3.793,4.195,4.269,4.993,5.102,5.165,5.448,5.68,5.773,5.855,6.586,6.818,6.966,7.746,7.766,7.803,8.41,8.521,8.651,8.718,8.869,9.143,9.392,9.595,9.683,9.721,9.821,10.274,10.617,10.904,11.249,11.429,11.611,11.754,11.968,12.039,12.162,12.247,12.43,12.48,12.812,12.893,12.932,13.072,13.109,13.168,13.195,13.34,13.386,13.725,14.175,14.305,14.422,14.509,14.547,14.864,14.904,14.983,15.021,15.074,15.295,15.51,15.765,15.964,16.322,16.468,16.681,16.703,16.885,17.716,18.006,18.041,18.118,18.225,18.376,18.949,19.243,19.846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.194,0.26,0.614,0.84,0.939,1.479,1.518,1.667,1.787,2.045,2.115,2.78,2.947,3.205,3.988,4.436,4.695,4.815,4.944,5.088,5.209,5.304,5.445,5.557,5.714,6.09,6.343,6.534,6.705,6.723,7.18,7.296,7.337,7.587,7.742,7.872,8.129,8.374,8.458,8.545,8.664,8.741,9.047,9.537,9.661,9.775,9.859,10.168,10.317,10.547,10.689,10.771,11.039,11.161,11.189,11.308,11.455,11.516,11.556,11.863,12.034,12.346,12.452,12.499,12.82,13.193,13.332,13.48,13.616,13.729,14.046,14.089,14.286,14.42,14.603,14.821,15.187,15.238,15.487,15.589,15.799,16.539,16.926,16.987,17.028,17.163,17.33,17.383,17.508,17.682,17.72,17.771,18.122,18.548,18.835,19.209,19.297,19.397,19.585,19.603,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.115,0.45,0.52,0.796,0.896,0.924,1.112,1.789,2.089,2.135,2.19,2.55,2.744,2.866,3.17,3.787,4.337,4.509,4.711,5.075,5.132,5.202,5.251,5.413,5.459,5.581,5.846,5.909,5.941,6.287,6.422,6.581,6.731,6.787,7.022,7.447,7.492,7.741,7.888,7.972,9.08,9.2,9.445,9.585,10.059,10.356,10.469,10.626,10.673,11.036,11.137,11.626,11.74,11.939,12.31,12.485,12.543,12.807,13.231,13.502,13.984,14.018,14.364,14.449,14.577,15.252,15.316,15.423,16.101,16.531,16.57,16.865,17.186,17.265,17.557,17.641,18.104,18.126,18.326,18.459,18.912,19.03,19.079,19.204,19.302,19.35,19.474,19.501,19.618,19.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.329,0.448,0.479,0.607,0.68,0.82,0.865,1.412,1.468,1.572,1.696,2.252,2.327,2.363,2.468,2.577,2.732,2.838,2.929,3.025,3.082,3.271,3.728,3.91,4.01,4.03,4.422,4.734,5.089,5.273,5.315,5.491,5.573,5.602,5.669,6.518,6.648,6.71,6.955,7.064,7.144,7.364,7.595,7.773,7.789,8.107,8.19,8.347,8.517,8.663,9.149,9.187,9.504,10.039,10.186,10.261,10.403,10.648,10.749,10.986,11.181,11.369,11.402,11.506,11.559,11.775,11.873,12.07,12.206,12.861,13.117,13.363,13.448,13.716,13.773,14.128,14.224,14.337,14.502,14.612,14.682,14.87,15.257,15.423,15.51,15.563,15.737,15.888,15.958,16.133,16.35,16.62,16.689,16.752,17.519,17.776,17.977,18.277,18.352,18.503,18.572,18.635,18.667,18.761,18.889,19.361,19.525,19.586,19.75,19.788,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.259,0.294,0.399,0.497,0.787,1.212,1.349,1.52,1.658,2.207,2.806,3.127,3.154,3.365,3.429,3.603,3.799,3.863,4.783,5.521,5.587,5.642,6.503,6.763,6.827,7.063,7.146,7.208,8.086,8.14,8.745,8.789,8.879,8.92,9.119,9.14,9.225,9.294,9.335,10.133,10.254,10.403,10.509,10.738,10.967,11.035,11.621,11.703,11.794,12.098,12.315,12.385,12.479,12.731,13.418,13.446,13.553,13.713,13.842,14.097,14.146,14.236,14.518,14.776,14.972,15.036,15.493,15.542,15.573,15.648,15.861,16.193,16.247,16.45,16.529,16.559,16.716,16.801,16.978,17.323,17.443,17.628,17.716,17.794,18.038,18.247,18.36,18.531,19.051,19.624,19.978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.089,0.395,0.492,0.682,0.701,0.852,0.923,1.146,1.329,1.555,1.669,1.918,1.976,2.311,2.354,2.7,2.731,2.901,3.24,3.399,3.579,3.628,3.67,4.137,4.214,4.486,4.873,4.95,5.032,5.118,5.331,5.43,5.492,5.53,5.642,6.185,6.3,6.381,6.523,6.747,6.846,6.896,6.982,7.595,7.656,7.954,8.09,8.269,8.811,9.114,9.217,9.662,9.93,10.057,10.256,10.438,10.644,10.726,11.002,11.641,12.032,12.093,12.329,12.711,12.779,12.89,12.95,12.981,13.031,13.304,13.585,13.673,13.729,14.045,14.076,14.158,14.511,14.611,14.934,15.306,15.625,15.675,15.741,15.893,16.357,16.434,16.476,16.936,17.002,17.075,17.146,17.45,17.975,18.034,18.253,18.317,18.446,18.733,18.927,18.948,19.4,19.475,19.71,19.907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.262,0.461,0.689,0.76,1.601,1.681,1.748,1.781,2.132,2.193,2.264,2.374,2.92,3.259,3.409,3.618,3.916,4.002,4.484,4.708,4.774,4.962,4.986,5.411,5.46,5.63,5.697,6.473,6.508,6.66,6.689,6.926,7.136,7.573,7.824,8.075,8.335,8.39,8.675,8.772,8.811,9.016,9.234,9.31,9.527,9.626,9.733,9.849,9.927,10.028,10.089,10.606,10.81,11.143,11.323,11.428,11.556,11.719,12.152,12.24,12.302,12.545,12.707,13.618,13.662,13.747,14.259,14.51,15.04,15.073,15.422,15.487,15.509,15.803,15.837,16.022,16.077,16.129,16.196,16.373,16.505,16.642,17.039,17.068,17.142,17.19,17.696,18.065,18.753,18.782,19.082,19.217,19.708,19.739,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.131,0.294,0.493,0.562,0.842,0.896,1.152,1.536,1.577,2.023,2.041,2.09,2.227,2.379,2.537,2.637,2.701,3.119,3.335,3.366,3.686,3.823,3.9,4.128,4.428,4.652,4.883,5.006,5.114,5.39,5.447,5.657,5.864,6.143,6.219,6.386,6.726,6.878,7.278,7.373,7.447,7.574,7.729,8.243,8.374,8.562,8.669,8.776,9.12,9.521,10.03,10.145,10.369,10.527,10.787,10.963,11.247,11.879,12.118,12.166,12.326,12.429,12.47,12.914,13.686,13.753,14.181,14.196,14.473,14.765,15.128,15.566,15.852,15.966,16.07,16.265,16.413,16.511,16.566,16.686,16.756,17.226,17.437,17.659,17.823,18.156,18.448,18.499,18.92,19.306,19.455,19.48,19.507,19.583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.063,0.128,0.342,0.509,0.66,0.713,0.754,1.062,1.111,1.224,1.261,1.501,1.776,1.907,1.95,2.215,3.122,3.16,3.397,3.647,4.037,4.237,4.674,4.696,4.942,4.986,5.083,5.289,5.321,5.534,5.576,5.672,6.113,6.383,6.462,6.627,6.693,6.812,7.26,7.49,7.504,8.158,8.295,8.546,8.717,8.774,8.851,8.912,9.08,9.345,9.567,9.68,9.71,9.858,9.928,9.955,10.169,10.375,10.43,10.73,10.864,11.048,11.465,11.726,11.908,12.07,12.12,12.321,12.466,12.741,12.843,12.904,12.948,13.071,13.108,13.159,13.204,13.31,13.374,13.427,13.719,13.795,13.927,14.044,14.207,14.36,14.384,14.491,14.598,14.781,15.209,15.286,15.389,15.596,15.729,16.015,16.157,16.234,16.283,16.416,16.492,16.595,16.768,16.899,16.981,17.102,17.218,17.459,17.992,18.048,18.31,18.366,18.42,18.764,18.845,18.88,19.108,19.276,19.344,19.447,19.534,19.623,19.685,19.74,19.796,19.898,nan,nan,nan,nan,nan,nan
0.376,0.41,0.446,1.103,1.33,1.507,1.589,1.832,1.955,2.024,2.137,2.254,2.352,2.858,3.073,3.275,3.429,3.545,3.69,3.93,3.995,4.329,4.517,4.583,4.643,4.873,5.356,5.465,5.569,5.691,5.938,5.968,6.396,6.635,6.829,7.259,7.347,7.455,7.612,8.045,8.353,8.531,8.57,8.708,9.056,9.242,9.303,10.021,10.219,10.272,10.316,10.384,10.57,10.758,11.041,11.122,11.211,11.603,11.733,12.227,12.391,12.513,12.634,12.79,13.08,13.145,13.56,13.63,13.762,14.008,14.046,14.289,14.34,14.464,14.676,14.922,15.007,15.22,15.538,15.827,15.902,16.06,16.149,16.234,16.379,16.807,17.051,17.152,17.355,17.451,17.524,17.842,18.108,18.534,18.662,19.753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.275,0.661,0.759,0.788,0.849,1.273,1.345,1.401,2.231,2.301,2.335,2.353,2.637,2.726,2.766,2.808,2.974,3.207,3.278,3.333,3.403,3.435,3.485,3.659,3.752,3.836,3.984,4.305,4.876,5.271,5.382,5.573,5.711,5.779,5.945,6.136,6.234,6.413,6.547,6.609,6.775,6.926,7.064,7.101,7.14,7.585,7.864,8.124,8.904,9.018,9.293,9.424,9.566,9.643,9.695,10.332,10.41,10.706,10.83,11.03,11.216,11.262,12.284,12.342,12.482,12.726,12.84,13.012,13.163,13.206,13.497,13.517,13.672,13.85,13.937,14.46,14.677,14.701,14.757,15.077,15.347,15.426,15.569,15.87,15.965,16.078,16.123,16.71,17.018,17.08,18.077,18.123,18.447,18.563,18.645,18.706,18.882,19.489,19.715,19.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.078,0.154,0.318,0.461,0.902,0.969,1.127,1.204,1.23,1.374,1.548,1.965,2.12,2.252,2.365,2.475,2.699,2.969,3.009,3.045,3.524,3.618,3.901,4.025,4.467,4.595,4.996,5.279,5.41,5.759,5.824,5.97,6.01,6.117,6.255,6.68,6.835,7.273,7.717,7.751,7.866,7.914,8.143,8.324,8.401,8.433,8.543,8.655,8.916,9.0,9.142,9.421,9.466,9.839,9.897,9.946,10.211,10.688,10.865,10.88,11.312,11.649,11.729,11.966,12.162,12.336,12.372,12.446,12.592,12.95,13.051,13.108,13.298,13.394,13.566,13.972,14.01,14.238,14.365,14.7,14.868,15.514,15.647,16.425,16.53,16.64,16.764,16.828,17.342,17.676,17.774,17.816,17.835,17.912,17.944,18.363,18.512,18.636,19.247,19.533,19.562,19.925,19.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.506,1.076,1.258,1.51,1.643,1.871,1.965,2.286,2.364,2.556,2.681,3.12,3.161,3.219,3.533,3.777,3.803,3.878,3.985,4.201,4.296,4.462,4.613,4.715,4.812,4.91,5.15,5.184,5.679,5.731,5.851,5.931,6.012,6.371,6.526,6.948,7.211,7.244,7.341,7.445,7.502,7.624,7.991,8.191,8.242,8.337,8.799,8.903,9.339,9.379,9.605,9.715,9.94,10.007,10.084,10.123,10.347,10.462,10.519,10.823,10.949,10.986,11.162,11.303,11.321,11.375,11.443,11.575,11.988,12.089,12.691,13.2,13.265,13.627,13.687,13.912,14.269,14.529,14.579,14.864,14.974,15.077,15.26,15.499,16.176,16.279,16.91,17.378,17.505,17.695,18.105,18.342,18.651,18.932,19.396,19.64,19.965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.216,0.287,0.424,0.49,0.769,0.966,1.017,1.271,1.523,1.548,2.104,2.158,2.277,2.334,2.558,2.843,2.963,3.11,3.855,3.904,3.941,4.09,4.201,4.358,5.17,5.188,5.979,6.202,6.276,6.552,6.842,7.238,7.487,7.802,7.967,8.08,8.21,8.442,8.546,9.063,9.191,9.248,9.324,9.432,10.121,10.196,10.226,10.281,10.705,11.203,11.744,11.865,12.169,12.724,12.815,12.966,13.003,13.048,13.478,13.529,13.768,13.834,13.952,14.192,14.262,14.904,15.061,15.595,15.879,15.896,16.026,16.129,16.219,16.612,17.394,17.463,17.816,17.953,18.02,18.232,18.433,18.755,19.147,19.77,19.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.087,0.426,0.68,0.926,1.027,1.495,1.67,1.711,1.982,2.117,2.206,2.261,2.331,2.537,2.607,2.683,2.772,3.024,3.087,3.171,3.544,3.604,3.787,4.192,4.35,4.381,5.107,5.227,5.57,5.626,5.661,5.938,5.97,6.028,6.166,6.408,6.688,7.028,7.141,7.333,8.022,8.222,8.255,8.354,8.577,8.61,8.657,8.705,8.946,9.058,9.284,9.424,9.497,9.803,9.957,10.034,10.11,10.432,10.708,10.739,10.796,11.144,11.226,11.842,12.29,12.54,12.611,13.156,13.324,13.466,13.918,14.054,14.106,14.263,14.297,14.337,14.512,14.611,14.931,15.133,15.211,15.407,15.753,16.155,16.256,16.288,16.51,16.724,16.838,17.213,17.503,17.871,18.126,18.202,18.256,18.317,18.361,18.501,18.814,18.843,19.137,19.309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.061,0.255,0.476,0.71,0.97,1.712,1.873,2.321,2.361,2.407,2.477,2.755,2.924,2.983,3.199,3.264,3.642,4.497,5.125,5.173,5.235,5.371,5.494,5.597,6.2,6.619,6.728,6.919,7.295,7.471,7.496,7.564,7.96,8.121,8.33,8.578,8.685,8.96,9.509,9.659,9.91,9.98,10.028,10.098,10.189,10.404,10.636,10.887,11.33,11.483,11.693,11.793,11.954,12.187,12.252,12.86,13.006,13.249,13.52,13.616,13.753,13.858,13.888,14.167,14.261,14.718,14.839,14.988,15.009,15.072,15.685,15.752,15.79,15.87,16.945,17.108,17.211,17.251,17.518,17.82,17.943,18.513,18.552,18.663,18.772,18.843,18.953,19.02,19.189,19.407,19.808,19.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.061,0.213,0.279,0.373,0.471,0.742,0.852,1.016,1.361,1.452,1.736,1.814,2.066,2.112,2.406,2.722,3.148,3.289,3.503,3.538,3.626,4.036,4.128,4.205,4.296,4.473,4.544,4.809,4.912,5.283,5.427,5.442,5.721,5.831,5.988,6.038,6.357,6.494,6.661,6.72,7.165,7.25,7.359,7.853,8.046,8.172,8.217,8.316,8.726,8.826,8.952,9.121,9.443,9.519,9.613,9.858,10.384,11.661,11.792,12.024,12.465,12.564,12.985,13.564,13.661,13.711,14.078,14.19,14.216,14.297,14.396,14.724,14.969,15.072,15.166,15.21,15.529,15.584,15.738,15.797,15.829,15.87,16.201,16.608,17.089,17.205,17.28,17.37,17.434,17.85,17.923,18.009,18.07,18.134,18.155,18.436,18.493,18.523,18.845,18.991,19.064,19.217,19.258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.221,0.462,0.785,0.887,0.96,1.17,1.253,1.417,1.542,1.572,2.009,2.041,2.198,2.619,3.188,3.222,3.425,3.452,3.801,4.224,4.593,4.705,4.753,5.045,5.074,5.166,5.226,5.283,5.316,5.507,5.831,5.902,6.016,6.11,6.378,7.183,7.232,7.317,7.826,7.85,7.923,8.148,8.206,8.584,8.679,8.817,8.897,9.142,9.316,9.395,9.543,10.032,10.097,10.181,10.423,10.574,10.721,10.837,10.888,10.963,11.078,11.154,11.351,11.482,11.572,11.832,11.892,12.105,12.157,12.22,12.323,12.379,12.622,12.651,12.735,12.846,12.888,13.144,13.299,13.622,13.822,14.332,14.521,14.588,15.126,15.157,15.441,15.546,15.797,15.865,16.157,16.218,16.668,16.837,16.905,17.134,17.235,17.321,17.785,18.045,18.097,18.178,18.71,19.048,19.469,19.506,19.701,19.744,19.795,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.345,0.798,1.237,1.88,1.931,1.996,2.165,2.709,3.087,3.238,3.33,3.397,3.486,3.524,3.781,3.825,4.016,4.145,4.245,4.299,4.412,4.591,5.057,5.154,5.424,5.886,5.933,6.035,6.064,6.131,6.589,6.657,6.688,6.959,7.013,7.171,7.219,7.502,7.666,7.705,8.351,8.714,8.878,8.974,9.133,9.284,9.479,9.563,9.619,9.729,9.784,9.817,10.013,10.048,10.191,10.245,10.841,10.923,10.957,11.059,11.284,11.425,11.504,11.569,11.704,11.812,11.909,11.951,11.991,12.078,12.411,12.44,12.775,13.176,13.582,13.631,13.783,14.022,14.074,14.208,14.357,14.536,14.564,14.926,15.091,15.312,16.012,16.08,16.126,16.338,16.362,16.783,16.839,16.969,17.018,17.135,17.341,17.425,17.591,17.623,17.789,17.919,18.087,18.199,18.687,18.866,19.2,19.243,19.455,19.577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.185,0.299,0.535,0.614,0.798,0.819,0.858,1.284,1.378,1.807,1.833,1.915,2.106,2.223,2.339,2.414,2.625,2.729,3.039,3.106,3.217,3.309,3.362,3.571,3.621,3.651,3.883,4.401,4.464,4.751,4.839,4.89,5.019,5.519,5.537,5.662,5.766,5.809,5.841,6.036,6.357,6.489,6.723,6.795,7.121,7.356,7.572,7.633,7.656,7.809,7.871,7.955,8.467,8.878,9.231,9.336,9.463,9.661,9.711,9.744,9.969,10.177,10.301,10.371,10.702,11.458,11.483,11.69,11.78,11.912,12.29,12.567,12.642,13.193,13.215,13.708,13.816,14.244,14.543,14.628,14.995,15.048,15.11,15.211,15.239,15.618,15.662,15.702,16.347,16.527,16.672,16.716,16.832,16.959,16.994,17.026,17.317,17.522,17.625,17.856,17.92,18.334,18.378,18.481,18.621,18.676,19.189,19.236,19.388,19.731,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.21,0.324,0.56,0.639,0.823,0.844,0.883,1.309,1.403,1.832,1.858,1.94,2.131,2.248,2.364,2.439,2.65,2.754,3.064,3.131,3.242,3.334,3.387,3.596,3.646,3.676,3.908,4.426,4.489,4.776,4.864,4.915,5.044,5.544,5.562,5.687,5.791,5.834,5.866,6.061,6.382,6.514,6.748,6.82,7.146,7.381,7.597,7.658,7.681,7.834,7.896,7.98,8.492,8.903,9.256,9.361,9.488,9.686,9.736,9.769,9.994,10.202,10.326,10.396,10.727,11.483,11.508,11.715,11.805,11.937,12.315,12.592,12.667,13.218,13.24,13.733,13.841,14.269,14.568,14.653,15.02,15.073,15.135,15.236,15.264,15.643,15.687,15.727,16.372,16.552,16.697,16.741,16.857,16.984,17.019,17.051,17.342,17.547,17.65,17.881,17.945,18.359,18.403,18.506,18.646,18.701,19.214,19.261,19.413,19.756,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.235,0.349,0.585,0.664,0.848,0.869,0.908,1.334,1.428,1.857,1.883,1.965,2.156,2.273,2.389,2.464,2.675,2.779,3.089,3.156,3.267,3.359,3.412,3.621,3.671,3.701,3.933,4.451,4.514,4.801,4.889,4.94,5.069,5.569,5.587,5.712,5.816,5.859,5.891,6.086,6.407,6.539,6.773,6.845,7.171,7.406,7.622,7.683,7.706,7.859,7.921,8.005,8.517,8.928,9.281,9.386,9.513,9.711,9.761,9.794,10.019,10.227,10.351,10.421,10.752,11.508,11.533,11.74,11.83,11.962,12.34,12.617,12.692,13.243,13.265,13.758,13.866,14.294,14.593,14.678,15.045,15.098,15.16,15.261,15.289,15.668,15.712,15.752,16.397,16.577,16.722,16.766,16.882,17.009,17.044,17.076,17.367,17.572,17.675,17.906,17.97,18.384,18.428,18.531,18.671,18.726,19.239,19.286,19.438,19.781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.26,0.374,0.61,0.689,0.873,0.894,0.933,1.359,1.453,1.882,1.908,1.99,2.181,2.298,2.414,2.489,2.7,2.804,3.114,3.181,3.292,3.384,3.437,3.646,3.696,3.726,3.958,4.476,4.539,4.826,4.914,4.965,5.094,5.594,5.612,5.737,5.841,5.884,5.916,6.111,6.432,6.564,6.798,6.87,7.196,7.431,7.647,7.708,7.731,7.884,7.946,8.03,8.542,8.953,9.306,9.411,9.538,9.736,9.786,9.819,10.044,10.252,10.376,10.446,10.777,11.533,11.558,11.765,11.855,11.987,12.365,12.642,12.717,13.268,13.29,13.783,13.891,14.319,14.618,14.703,15.07,15.123,15.185,15.286,15.314,15.693,15.737,15.777,16.422,16.602,16.747,16.791,16.907,17.034,17.069,17.101,17.392,17.597,17.7,17.931,17.995,18.409,18.453,18.556,18.696,18.751,19.264,19.311,19.463,19.806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
