0.029,0.569,0.681,0.73,0.779,0.931,1.014,1.136,1.149,1.472,1.546,1.733,2.26,2.595,3.145,3.433,3.69,3.842,3.978,4.27,4.287,4.355,4.397,4.442,4.696,4.914,5.052,5.067,5.349,5.566,5.686,5.713,5.741,5.809,5.931,6.052,6.151,6.741,6.888,7.215,7.421,7.645,7.817,7.901,8.004,8.222,8.336,8.453,8.48,8.596,8.959,9.044,9.222,9.263,9.46,9.555,9.638,9.691,9.74,9.904,10.171,10.218,10.305,10.586,11.109,11.67,11.826,12.027,12.098,12.389,12.446,12.563,12.726,12.749,12.762,12.991,13.19,13.233,13.484,13.573,13.642,13.676,13.935,14.172,14.229,14.326,14.601,15.051,15.182,15.543,15.589,15.948,16.205,16.26,16.295,16.445,16.531,16.816,17.213,17.569,17.845,17.881,18.351,18.386,19.353,19.437,19.996,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.379,0.94,1.147,1.186,1.328,1.469,1.637,1.762,1.919,2.142,2.367,2.447,2.562,2.79,2.998,3.077,3.21,3.255,3.694,3.819,3.854,4.03,4.064,4.092,4.204,4.233,4.338,4.387,4.448,4.677,4.694,4.727,4.778,4.866,4.948,5.242,5.326,5.502,6.129,6.185,6.286,6.541,6.572,6.963,7.173,7.438,7.638,7.708,7.962,8.218,8.433,8.825,8.965,9.065,9.171,9.351,9.645,9.705,10.515,10.66,10.842,10.997,11.028,11.257,11.368,11.558,11.814,11.849,12.093,12.188,12.406,12.431,12.535,12.562,12.702,12.81,12.851,13.003,13.108,13.192,13.248,13.517,13.954,14.006,14.165,14.694,14.77,15.306,15.468,15.913,16.019,16.144,16.209,16.536,16.723,16.796,16.945,17.097,17.365,17.714,17.831,17.968,18.233,18.327,18.535,18.688,18.779,19.348,19.583,19.674,19.856,19.918,nan,nan,nan,nan,nan
0.187,0.393,0.626,0.654,0.688,0.731,0.86,0.896,1.066,1.139,1.204,1.5,1.67,2.086,2.309,2.634,3.243,3.367,3.82,3.889,4.003,4.268,4.378,4.473,4.679,5.104,5.327,5.364,5.535,5.811,5.958,6.092,6.186,6.352,6.815,6.919,7.068,7.163,7.201,7.38,7.791,7.902,8.012,8.167,8.252,8.29,8.325,8.478,8.5,8.571,9.016,9.138,9.407,9.753,9.789,9.864,10.019,10.141,10.318,10.777,10.817,11.057,11.163,11.317,11.475,11.883,11.982,12.042,12.269,12.459,12.555,12.718,12.81,12.905,12.941,13.2,13.365,13.421,13.527,13.655,13.845,14.112,14.509,14.699,15.053,15.314,15.515,15.57,15.719,15.953,16.002,16.039,16.213,16.262,16.777,16.809,16.87,16.9,17.042,17.185,17.291,17.471,17.645,17.712,17.771,18.196,18.835,19.457,19.549,19.813,nan,nan,nan,nan,nan,nan,nan
0.381,0.704,0.758,0.895,1.015,1.11,1.17,1.204,1.26,1.348,1.395,1.663,2.099,2.369,2.774,2.952,3.649,3.807,4.199,4.248,4.444,4.571,4.724,4.841,5.025,5.084,5.214,5.259,5.307,5.336,5.399,5.614,5.736,5.856,6.116,6.691,6.786,6.865,7.776,7.875,8.082,8.227,8.472,8.586,9.06,9.206,9.292,9.332,9.367,9.862,9.959,10.084,10.149,11.157,11.382,11.828,11.887,11.919,12.044,12.431,12.473,12.637,13.018,13.047,13.242,13.334,13.504,13.975,14.014,14.081,14.554,14.657,14.896,15.583,15.942,16.027,16.084,16.189,16.564,16.68,16.983,17.212,17.411,17.913,18.767,19.401,19.79,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.218,0.261,0.322,0.358,0.433,0.463,0.489,0.573,0.933,1.095,1.155,1.338,1.461,1.615,1.967,2.371,2.417,2.856,2.967,3.192,3.292,3.453,4.258,4.31,4.337,4.4,4.611,4.679,4.953,4.984,5.179,5.858,6.008,6.129,6.936,7.028,7.08,7.107,7.788,7.857,7.884,8.011,8.05,8.258,8.376,8.48,8.55,8.824,8.962,9.056,9.175,9.228,9.368,9.862,9.956,9.99,10.061,10.176,10.343,10.993,11.522,11.881,12.309,12.445,12.497,12.551,12.93,13.327,13.499,13.648,13.669,13.915,14.075,14.158,14.672,14.82,15.064,15.706,15.906,16.036,16.539,16.588,16.878,16.967,17.137,17.235,17.325,17.465,17.553,17.768,17.893,18.072,18.232,18.253,18.77,18.846,19.19,19.611,19.668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.103,0.257,0.448,0.522,0.769,0.877,0.985,1.084,1.108,1.151,1.205,1.409,1.567,1.7,1.839,1.983,2.027,2.109,2.376,2.499,2.824,3.179,3.493,3.865,4.424,4.597,4.661,4.771,4.846,5.236,5.29,5.987,6.306,6.358,6.651,6.946,7.863,8.008,8.114,8.139,8.164,8.629,8.733,8.839,8.894,9.171,9.271,9.466,9.56,9.596,9.941,10.021,10.454,11.036,11.351,11.702,11.744,11.96,12.501,12.688,12.732,12.797,13.241,13.633,13.752,13.863,14.19,14.261,14.528,15.693,15.817,15.903,15.967,16.205,16.303,16.397,16.536,16.62,16.696,17.024,17.069,17.123,17.184,17.479,17.744,18.081,18.556,18.765,18.975,19.135,19.209,19.266,19.884,19.981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.055,0.132,0.198,0.299,0.397,0.634,0.737,0.912,0.958,1.322,1.391,1.537,1.606,1.652,1.706,1.85,1.921,2.031,2.729,2.953,2.98,3.664,3.706,3.912,4.075,4.273,4.412,4.657,4.803,4.855,4.977,5.039,5.072,5.105,5.327,5.564,5.597,5.671,5.722,6.215,6.304,6.355,6.707,6.736,7.485,7.654,8.098,8.316,8.433,8.553,8.593,8.767,8.832,8.924,8.966,9.957,10.082,10.563,10.977,11.174,11.804,11.905,12.363,12.522,12.719,12.76,12.863,12.919,13.003,13.109,13.185,13.254,13.662,14.321,14.638,14.769,15.037,15.515,15.64,15.714,15.945,16.161,16.451,16.523,16.624,16.733,16.865,16.961,17.548,17.803,17.86,17.902,17.998,18.028,18.434,19.111,19.334,19.51,19.713,19.916,19.982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.149,0.284,0.316,0.878,0.906,1.125,1.347,1.563,1.903,2.03,2.123,2.146,2.288,2.702,3.451,3.681,4.119,4.193,4.379,4.462,4.586,4.928,4.995,5.033,5.127,5.194,5.254,5.279,5.362,5.424,5.618,5.696,5.822,6.431,6.567,6.869,6.91,7.377,7.819,7.96,7.995,8.068,8.131,8.206,8.498,8.551,8.642,8.774,8.92,8.974,9.494,9.641,9.808,10.079,10.511,10.807,11.506,11.729,11.782,12.021,12.318,12.468,12.699,12.849,13.023,13.134,13.288,13.373,13.728,13.888,13.97,14.02,14.118,14.151,14.238,14.336,14.781,14.897,14.989,15.402,15.541,15.57,15.604,15.772,16.331,16.382,16.61,16.684,16.756,16.973,17.111,17.243,17.387,17.493,17.58,17.636,17.784,17.912,18.355,18.477,18.548,18.584,19.316,19.734,19.772,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.143,0.241,0.381,1.022,1.273,1.37,1.629,1.661,1.711,1.744,1.973,2.041,2.117,2.637,2.709,3.115,3.711,4.124,4.402,4.504,4.609,4.739,4.992,5.061,5.275,5.335,5.439,5.705,5.794,5.91,5.951,6.429,6.987,7.346,7.378,7.437,7.637,8.008,8.108,8.153,8.414,8.479,8.529,8.667,8.756,8.904,8.933,9.348,9.407,9.529,9.905,11.699,11.773,12.192,12.231,12.376,12.581,12.633,12.996,13.02,13.136,13.239,13.332,13.409,13.479,13.561,13.702,13.755,14.04,15.589,15.774,15.829,16.228,16.584,16.851,17.17,17.32,17.369,17.549,17.639,17.782,17.822,17.926,18.347,18.806,18.938,18.982,19.047,19.122,19.447,19.514,19.536,19.59,19.84,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.093,0.15,0.321,0.533,0.714,0.89,0.946,1.081,1.112,1.141,1.345,1.36,1.544,1.605,1.698,1.741,1.841,1.867,1.948,2.035,2.291,2.692,2.81,2.947,3.043,3.712,3.74,4.202,4.268,4.347,4.378,5.026,5.167,5.205,5.262,5.431,5.468,5.612,5.734,5.866,5.99,6.748,6.955,7.235,7.4,7.935,7.978,8.027,8.124,8.201,8.254,8.686,8.953,9.075,9.135,9.26,9.371,9.596,9.644,9.748,9.794,9.858,9.949,9.994,10.239,10.939,11.214,11.706,11.782,12.092,12.617,12.692,12.853,12.947,13.136,13.266,13.509,13.599,13.635,13.695,13.74,13.82,14.064,14.307,14.604,14.638,14.67,14.808,15.754,16.128,16.325,16.413,16.488,16.946,17.556,17.777,17.848,17.916,18.302,18.721,19.72,19.798,19.924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.052,0.55,0.6,0.724,1.04,1.127,1.289,1.441,1.634,1.787,1.87,2.679,2.916,2.958,3.379,3.678,3.746,3.846,3.899,4.729,4.842,4.966,5.01,5.234,5.541,5.734,6.023,6.186,6.344,6.383,6.557,6.772,7.446,7.595,7.732,7.898,7.963,8.217,8.337,8.657,8.987,9.097,9.151,9.236,9.308,9.509,9.552,9.652,9.683,9.758,9.791,9.972,10.087,10.328,10.865,11.482,11.527,11.933,12.241,12.256,12.413,12.459,12.519,12.595,12.835,12.882,13.018,13.167,13.474,13.761,13.813,13.892,14.229,14.294,14.373,14.809,15.152,15.189,15.307,16.072,16.376,16.526,16.765,16.854,17.059,17.098,17.52,17.545,17.636,17.676,17.789,17.892,19.01,19.034,19.483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.175,0.222,0.248,0.288,0.48,0.581,0.712,0.923,1.133,1.388,1.469,1.547,1.784,1.895,1.97,2.017,2.066,2.178,2.519,2.607,2.7,2.839,3.034,3.187,3.642,3.987,4.052,4.14,4.19,4.429,4.514,4.615,4.675,4.766,4.98,5.245,5.287,5.331,5.459,5.483,5.542,5.583,5.618,5.708,5.78,6.163,6.435,6.63,6.709,6.774,7.014,7.124,7.167,7.281,7.349,7.382,7.47,7.664,7.919,8.706,8.741,8.811,8.951,9.096,9.14,9.272,9.628,9.726,9.977,10.027,10.271,10.751,11.19,11.622,11.67,11.786,11.884,11.988,12.37,12.46,12.773,12.88,13.023,13.054,13.146,14.357,14.552,14.616,15.128,15.324,15.846,16.037,16.069,16.425,16.571,16.808,16.887,16.963,17.012,17.241,17.331,17.402,17.749,17.803,17.887,17.924,18.09,18.132,18.501,18.522,18.578,19.404,19.575,19.625,19.757,19.804,19.914
0.468,0.569,0.591,1.092,1.201,1.311,1.651,1.772,1.8,1.988,2.188,2.272,2.505,2.554,2.699,2.943,3.284,3.526,3.692,4.012,4.042,4.235,4.594,4.62,4.701,4.784,4.951,4.991,5.107,5.314,5.369,5.461,5.659,5.989,6.011,6.276,7.82,8.018,8.385,8.608,8.631,8.877,8.986,9.027,9.086,9.244,9.369,9.401,9.446,9.892,10.02,10.108,10.224,10.516,10.796,11.336,11.387,11.684,11.792,11.965,12.022,12.169,12.198,12.224,12.743,12.831,13.213,13.496,13.706,13.77,13.834,13.962,14.05,14.521,14.896,14.992,15.213,15.326,15.379,15.702,16.045,16.382,16.412,16.635,16.714,16.776,16.825,16.985,17.04,17.331,17.427,17.608,18.035,18.151,18.366,18.586,18.633,18.872,19.139,19.363,19.877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.28,0.389,0.425,0.555,0.848,1.136,1.176,1.196,1.241,1.347,1.41,1.442,1.801,1.857,1.943,1.973,2.112,2.229,2.807,3.456,3.869,4.075,4.219,4.336,4.424,4.499,4.664,5.333,5.582,5.614,5.651,5.771,5.959,6.107,6.227,6.445,6.791,6.853,6.982,7.457,7.496,7.561,7.726,7.848,7.997,8.555,8.71,8.951,9.33,9.998,11.022,11.047,11.293,11.361,11.655,11.857,11.939,12.114,12.522,12.814,13.007,13.078,13.283,13.524,13.557,13.687,13.829,14.093,14.146,14.87,15.206,15.517,15.889,15.975,16.159,16.335,16.529,16.672,16.795,16.832,16.884,16.96,17.039,17.345,17.486,17.997,18.048,18.148,18.238,18.336,18.839,19.256,19.314,19.504,19.732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.206,0.351,0.454,0.58,0.782,0.939,0.969,1.033,1.18,1.263,1.628,1.815,1.87,1.911,2.069,2.25,2.425,2.922,3.277,3.695,4.009,4.602,4.661,4.854,4.923,4.999,5.023,5.353,5.652,5.75,6.017,6.15,6.222,6.271,6.381,6.65,7.336,7.413,7.46,8.454,8.719,8.777,8.828,9.004,9.068,9.113,9.216,9.283,9.32,9.646,9.803,9.824,9.951,10.006,10.111,10.438,10.527,10.846,10.875,11.408,11.991,12.027,12.122,12.325,12.357,12.493,12.57,12.668,13.034,13.097,13.295,13.337,13.405,13.607,14.056,14.45,14.619,14.998,15.096,15.173,15.269,15.558,15.913,15.956,16.114,16.274,16.468,16.527,16.761,16.831,16.897,17.082,17.299,17.425,17.527,17.76,17.794,18.582,19.745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.344,0.488,0.835,0.898,0.976,1.033,1.124,1.156,1.173,1.629,1.798,1.943,2.757,2.993,3.161,3.379,3.443,3.487,3.876,4.01,4.309,4.397,4.476,4.531,4.614,4.719,4.885,5.192,5.321,5.383,5.443,5.495,5.604,5.648,5.72,5.889,6.119,6.305,6.615,6.662,6.692,7.059,7.159,7.531,7.81,7.971,8.221,8.461,8.661,8.819,8.873,9.077,9.404,9.668,9.738,9.903,9.955,10.043,10.303,10.429,10.702,10.926,11.016,11.503,11.532,11.669,12.036,12.185,12.324,12.487,12.636,12.656,12.73,12.747,12.891,12.932,13.095,13.17,13.247,13.417,13.495,13.543,13.75,14.016,14.424,14.779,15.851,16.185,16.65,16.673,16.849,16.877,17.102,17.276,17.3,17.471,17.848,17.891,18.465,18.511,18.842,19.184,19.355,19.516,19.626,19.932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.044,0.255,0.292,0.358,0.404,0.604,0.909,0.94,0.992,1.079,1.225,1.277,1.438,1.709,2.519,2.746,3.073,3.11,3.27,3.396,3.522,3.585,3.617,3.784,4.273,4.416,4.446,4.473,4.574,5.101,5.254,5.313,5.337,5.496,5.757,5.778,5.837,6.092,6.557,6.817,7.055,7.223,7.529,7.722,7.857,8.054,8.093,8.188,8.413,8.627,8.869,8.976,9.096,9.243,9.398,9.511,9.618,9.671,9.73,9.782,10.219,10.419,10.462,11.278,11.454,11.706,11.954,12.346,12.382,12.467,12.631,12.761,12.795,13.245,13.312,13.582,14.128,14.242,14.597,14.705,15.088,15.186,15.553,15.623,15.884,16.058,16.083,16.137,16.255,16.376,16.406,16.465,16.665,16.722,17.104,17.185,17.226,17.266,17.337,17.368,17.406,17.469,17.686,17.816,17.865,18.004,18.257,18.401,18.483,18.619,18.814,19.118,19.445,19.605,19.938,nan,nan
0.438,0.544,0.595,0.636,0.681,0.743,1.469,1.751,2.085,2.583,2.932,3.512,3.934,4.03,4.15,4.227,4.486,4.517,4.629,4.699,4.851,5.096,5.162,5.202,5.234,5.447,5.534,5.797,6.75,6.885,7.006,7.103,7.613,7.786,9.029,9.602,9.663,9.755,9.809,9.95,10.004,10.428,10.656,10.798,11.04,11.157,11.78,11.84,12.262,12.357,12.407,12.504,12.698,13.002,13.201,13.275,13.347,13.787,14.035,14.429,14.838,15.004,15.361,15.459,15.723,15.792,15.989,16.285,16.414,16.845,16.921,17.137,17.301,17.383,17.59,17.612,18.017,18.077,18.204,18.283,18.783,18.862,19.328,19.636,19.694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.107,0.329,0.411,0.642,0.693,0.974,1.125,1.283,1.362,1.413,1.724,1.828,1.962,2.006,2.907,2.996,3.252,3.558,3.828,4.334,5.171,5.234,5.442,5.733,5.757,5.954,6.023,6.061,6.188,6.237,6.297,6.372,6.404,6.936,6.978,7.669,7.841,7.992,8.271,8.344,8.399,8.591,8.829,8.929,8.983,9.075,9.235,9.432,9.707,9.944,10.096,10.339,10.418,10.88,11.035,11.138,11.283,11.406,11.61,12.148,12.588,12.669,12.729,12.807,12.846,12.908,13.139,13.224,13.514,13.554,13.774,14.022,14.445,14.612,14.793,14.902,15.191,15.242,15.445,15.664,15.756,15.814,15.989,16.115,16.167,16.254,16.303,16.473,16.504,16.624,16.896,17.036,17.317,17.555,17.799,18.109,18.55,18.783,18.866,19.472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.132,0.354,0.436,0.667,0.718,0.999,1.15,1.308,1.387,1.438,1.749,1.853,1.987,2.031,2.932,3.021,3.277,3.583,3.853,4.359,5.196,5.259,5.467,5.758,5.782,5.979,6.048,6.086,6.213,6.262,6.322,6.397,6.429,6.961,7.003,7.694,7.866,8.017,8.296,8.369,8.424,8.616,8.854,8.954,9.008,9.1,9.26,9.457,9.732,9.969,10.121,10.364,10.443,10.905,11.06,11.163,11.308,11.431,11.635,12.173,12.613,12.694,12.754,12.832,12.871,12.933,13.164,13.249,13.539,13.579,13.799,14.047,14.47,14.637,14.818,14.927,15.216,15.267,15.47,15.689,15.781,15.839,16.014,16.14,16.192,16.279,16.328,16.498,16.529,16.649,16.921,17.061,17.342,17.58,17.824,18.134,18.575,18.808,18.891,19.497,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.157,0.379,0.461,0.692,0.743,1.024,1.175,1.333,1.412,1.463,1.774,1.878,2.012,2.056,2.957,3.046,3.302,3.608,3.878,4.384,5.221,5.284,5.492,5.783,5.807,6.004,6.073,6.111,6.238,6.287,6.347,6.422,6.454,6.986,7.028,7.719,7.891,8.042,8.321,8.394,8.449,8.641,8.879,8.979,9.033,9.125,9.285,9.482,9.757,9.994,10.146,10.389,10.468,10.93,11.085,11.188,11.333,11.456,11.66,12.198,12.638,12.719,12.779,12.857,12.896,12.958,13.189,13.274,13.564,13.604,13.824,14.072,14.495,14.662,14.843,14.952,15.241,15.292,15.495,15.714,15.806,15.864,16.039,16.165,16.217,16.304,16.353,16.523,16.554,16.674,16.946,17.086,17.367,17.605,17.849,18.159,18.6,18.833,18.916,19.522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.182,0.404,0.486,0.717,0.768,1.049,1.2,1.358,1.437,1.488,1.799,1.903,2.037,2.081,2.982,3.071,3.327,3.633,3.903,4.409,5.246,5.309,5.517,5.808,5.832,6.029,6.098,6.136,6.263,6.312,6.372,6.447,6.479,7.011,7.053,7.744,7.916,8.067,8.346,8.419,8.474,8.666,8.904,9.004,9.058,9.15,9.31,9.507,9.782,10.019,10.171,10.414,10.493,10.955,11.11,11.213,11.358,11.481,11.685,12.223,12.663,12.744,12.804,12.882,12.921,12.983,13.214,13.299,13.589,13.629,13.849,14.097,14.52,14.687,14.868,14.977,15.266,15.317,15.52,15.739,15.831,15.889,16.064,16.19,16.242,16.329,16.378,16.548,16.579,16.699,16.971,17.111,17.392,17.63,17.874,18.184,18.625,18.858,18.941,19.547,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
