0.131,0.287,0.419,0.528,0.646,0.817,1.222,1.31,1.351,1.427,1.488,1.687,1.721,1.818,2.064,2.098,2.899,3.179,3.321,3.384,3.683,4.003,4.36,4.427,4.726,4.779,5.081,5.34,5.499,5.884,6.011,6.162,6.22,6.434,7.14,7.648,7.834,7.991,8.16,8.348,8.479,8.842,9.039,9.249,9.404,9.719,10.031,10.163,10.432,10.578,11.617,11.919,12.075,12.194,12.541,12.617,12.653,12.669,12.804,12.874,12.96,12.99,13.264,13.315,13.404,13.437,13.551,13.629,13.871,14.011,14.279,14.71,14.894,15.342,15.426,15.535,15.64,15.844,16.029,16.297,16.525,16.706,16.939,17.13,17.473,17.619,17.679,17.927,18.031,18.061,18.405,18.653,18.769,19.272,19.739,19.784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037,0.165,0.193,0.909,0.945,1.192,1.571,2.578,2.844,2.893,2.93,2.971,3.012,3.073,3.472,4.373,4.423,4.479,4.729,4.855,4.895,4.94,4.974,5.028,5.076,5.318,5.385,5.867,5.972,6.131,6.28,6.65,6.888,7.013,7.358,7.894,8.182,8.253,8.28,8.528,8.709,8.925,9.029,9.168,9.54,9.595,9.938,10.113,10.188,10.353,10.445,10.804,10.962,11.141,12.157,12.182,12.475,12.603,12.741,12.932,13.111,13.346,13.572,13.924,14.227,14.969,15.031,15.562,15.671,15.869,16.018,16.204,16.399,16.661,16.724,16.797,16.831,16.953,17.203,17.342,17.407,17.462,17.624,17.7,17.732,17.982,18.055,18.076,18.555,18.819,19.032,19.488,19.659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.107,0.252,0.279,0.457,0.514,0.636,0.703,0.807,0.892,1.119,1.186,1.215,1.292,1.482,1.63,2.22,2.44,3.299,3.337,3.793,4.194,4.269,4.611,4.991,5.101,5.164,5.196,5.447,5.678,5.773,5.854,6.587,7.746,7.772,7.806,8.41,8.52,8.65,8.717,8.859,8.942,9.141,9.285,9.391,9.595,9.625,9.682,9.72,9.82,10.274,11.62,11.755,11.968,12.039,12.162,12.246,12.429,12.479,12.694,12.811,12.893,12.926,13.067,13.107,13.166,13.193,13.34,13.385,13.724,13.785,14.175,14.306,14.51,14.87,15.0,15.075,15.51,15.766,15.964,16.317,16.467,16.68,16.701,16.737,16.884,16.906,17.537,17.715,18.006,18.041,18.118,18.225,18.376,18.949,19.244,19.846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.193,0.26,0.613,0.839,0.938,0.971,1.296,1.473,1.517,1.544,1.667,1.787,2.045,2.115,2.782,3.988,4.266,4.436,4.533,4.694,4.814,4.943,5.087,5.111,5.208,5.296,5.327,5.444,5.527,5.559,5.714,6.09,6.534,6.71,7.297,7.743,7.872,8.129,8.374,8.457,8.545,8.663,8.741,8.849,9.046,9.529,9.66,9.774,9.859,10.168,10.317,10.548,10.69,11.163,11.213,11.456,11.555,11.863,12.034,12.345,12.452,12.495,12.819,12.962,13.171,13.198,13.331,13.479,13.541,13.615,13.645,13.729,14.046,14.089,14.286,14.421,14.603,15.239,15.488,15.8,16.265,16.456,16.529,16.925,16.986,17.028,17.132,17.164,17.328,17.375,17.507,17.681,17.713,17.77,18.122,18.835,19.298,19.398,19.586,19.604,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.115,0.449,0.518,0.795,0.881,0.902,1.111,1.223,1.418,1.573,1.789,2.089,2.19,2.552,2.744,3.172,3.787,4.337,4.508,4.71,4.898,5.074,5.131,5.201,5.251,5.412,5.458,5.58,5.837,5.909,5.941,6.288,6.732,7.023,7.492,7.742,7.889,7.972,8.441,9.079,9.199,9.444,9.584,10.059,10.357,10.47,11.038,11.939,12.31,12.394,12.483,12.542,12.806,12.875,13.066,13.23,13.385,13.501,13.984,14.018,14.364,14.45,14.579,15.253,15.317,16.101,16.53,16.562,16.864,17.185,17.263,17.431,17.553,17.64,18.104,18.126,18.919,19.08,19.205,19.312,19.352,19.498,19.619,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.328,0.447,0.478,0.599,0.679,0.819,0.864,0.94,1.41,1.467,1.567,1.696,1.85,2.252,2.328,2.364,2.469,2.577,2.732,2.84,2.931,3.026,3.093,3.272,3.728,3.91,4.01,4.03,4.421,4.733,5.088,5.272,5.314,5.49,5.572,5.602,5.668,6.519,6.649,6.714,7.065,7.146,7.364,7.596,7.773,7.79,8.107,8.189,8.346,8.516,8.662,8.791,8.943,9.062,9.148,9.185,9.503,9.736,10.039,10.186,10.262,10.43,10.649,10.751,11.183,11.379,11.408,11.531,11.56,11.775,11.873,12.069,12.206,12.581,12.86,13.116,13.362,13.447,13.716,13.773,14.128,14.225,14.337,14.502,14.683,15.266,15.423,15.511,15.564,15.737,15.888,15.958,16.133,16.349,16.617,16.688,16.751,16.883,17.519,17.608,17.678,17.776,17.977,18.277,18.352,18.504,18.575,18.667,18.89,19.362,19.586,19.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.09,0.254,0.293,0.398,0.43,0.497,0.721,0.787,0.862,1.211,1.348,1.519,1.657,2.207,3.129,3.155,3.604,3.799,3.864,4.782,4.965,5.52,5.586,5.642,5.759,6.504,6.765,7.065,7.209,8.086,8.139,8.505,8.633,8.745,8.788,8.878,8.919,9.118,9.138,9.204,9.293,9.333,10.133,10.254,10.509,10.74,10.969,11.622,11.704,11.794,12.098,12.314,12.384,12.479,12.73,13.418,13.446,13.552,13.713,13.842,14.097,14.147,14.237,14.519,14.777,15.036,15.513,15.545,15.649,15.861,16.192,16.246,16.45,16.528,16.558,16.714,16.801,16.976,17.239,17.322,17.442,17.627,17.716,17.793,18.038,18.247,18.361,19.053,19.625,19.978,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.089,0.395,0.491,0.681,0.699,0.851,0.893,0.923,1.073,1.146,1.328,1.351,1.543,1.669,1.722,1.832,1.918,1.976,2.312,2.355,2.701,2.74,2.902,3.406,3.581,3.628,3.67,4.137,4.214,4.485,4.873,4.949,5.028,5.117,5.186,5.33,5.429,5.491,5.524,5.642,6.185,6.3,6.381,6.524,6.749,6.848,6.898,7.596,7.954,8.09,8.269,8.652,8.703,8.811,9.113,9.216,9.241,9.472,9.662,9.93,10.057,10.257,10.438,10.645,10.727,11.003,12.032,12.084,12.329,12.662,12.708,12.778,12.843,12.888,12.949,12.98,13.029,13.092,13.299,13.528,13.585,13.673,13.728,14.045,14.076,14.158,14.512,14.611,14.936,15.307,15.629,15.677,15.744,15.893,16.356,16.433,16.474,16.865,16.935,17.001,17.063,17.144,17.208,17.449,17.74,17.975,18.034,18.254,18.317,18.447,18.931,19.476,19.711,19.907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.261,0.46,0.688,0.758,1.6,1.681,1.748,1.781,2.132,2.193,2.265,2.375,2.921,3.26,3.619,3.917,4.002,4.483,4.597,4.707,4.772,4.961,4.984,5.057,5.41,5.459,5.629,5.66,5.698,6.506,6.661,6.689,6.927,7.137,7.824,8.075,8.334,8.389,8.674,8.77,8.81,8.851,9.015,9.129,9.233,9.308,9.527,9.625,9.732,9.849,9.927,10.028,10.089,10.813,11.144,11.324,11.43,11.719,12.152,12.239,12.302,12.543,12.678,12.71,12.812,12.897,13.296,13.618,13.661,13.747,13.953,14.512,15.071,15.427,15.497,15.803,15.837,16.022,16.077,16.128,16.147,16.196,16.373,16.502,16.638,16.938,17.038,17.067,17.141,17.188,17.695,18.065,18.778,19.084,19.219,19.709,19.74,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.131,0.293,0.339,0.492,0.554,0.717,0.841,0.894,1.151,1.444,1.534,1.577,1.654,2.023,2.041,2.091,2.233,2.38,3.336,3.367,3.823,3.901,4.011,4.128,4.356,4.427,4.452,4.651,4.882,5.005,5.113,5.389,5.446,5.657,5.863,6.143,6.219,6.387,6.879,7.279,7.374,7.729,8.22,8.374,8.536,8.564,8.65,8.688,8.774,9.118,9.317,9.521,10.03,10.145,10.369,10.812,11.248,11.88,12.118,12.166,12.326,12.429,12.47,12.911,13.228,13.677,13.753,14.181,14.196,14.768,15.13,15.567,15.852,15.966,16.07,16.264,16.412,16.51,16.565,16.685,16.755,16.972,17.188,17.226,17.436,17.474,17.659,17.822,17.865,18.156,18.5,19.455,19.481,19.512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.063,0.128,0.341,0.507,0.659,0.712,0.753,0.916,1.061,1.109,1.223,1.259,1.5,1.775,1.907,1.949,2.216,3.16,3.398,3.674,4.037,4.236,4.674,4.696,4.804,4.94,4.985,5.082,5.127,5.288,5.317,5.376,5.533,5.575,5.671,6.384,6.463,6.657,6.817,7.261,7.495,8.157,8.294,8.544,8.716,8.773,8.831,8.911,9.078,9.343,9.487,9.566,9.679,9.709,9.858,9.928,9.955,10.17,10.376,10.431,10.865,11.467,11.726,11.908,12.07,12.12,12.321,12.466,12.74,12.842,12.878,12.946,13.031,13.07,13.102,13.124,13.159,13.203,13.303,13.373,13.426,13.719,13.795,13.927,14.044,14.213,14.361,14.386,14.492,14.599,15.211,15.407,15.736,16.015,16.156,16.233,16.282,16.415,16.487,16.594,16.652,16.767,16.893,16.979,17.101,17.129,17.209,17.226,17.458,17.992,18.311,18.367,18.421,18.88,19.11,19.277,19.448,19.535,19.625,19.686,19.796,19.899,nan,nan,nan,nan,nan,nan
0.375,0.408,0.445,0.487,1.101,1.329,1.506,1.584,1.832,1.955,2.024,2.137,2.254,3.075,3.43,3.69,3.93,3.995,4.328,4.516,4.582,4.635,4.872,5.299,5.355,5.463,5.568,5.69,5.937,5.968,6.397,6.829,7.261,7.613,8.045,8.352,8.53,8.568,8.707,8.823,9.055,9.241,9.302,10.021,10.225,10.273,10.317,10.386,10.762,11.124,11.605,12.227,12.391,12.512,12.624,12.789,12.928,13.079,13.144,13.34,13.42,13.559,13.629,13.761,13.86,14.008,14.046,14.34,14.465,14.923,15.033,15.229,15.827,15.902,16.06,16.149,16.233,16.378,16.579,16.806,17.05,17.152,17.35,17.372,17.451,17.523,17.842,18.109,18.663,19.753,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.274,0.351,0.66,0.699,0.758,0.786,0.849,1.014,1.269,1.304,1.345,1.401,2.231,2.301,2.335,2.353,2.728,3.296,3.34,3.435,3.486,3.754,3.836,3.984,4.304,4.548,4.876,5.265,5.285,5.324,5.381,5.472,5.573,5.71,5.776,5.945,6.136,6.234,6.413,6.549,6.61,6.777,6.928,7.066,7.124,7.586,8.123,8.711,8.903,9.017,9.12,9.292,9.423,9.565,9.643,9.694,10.332,10.411,10.707,10.832,11.217,12.284,12.335,12.481,12.725,12.829,12.848,13.011,13.162,13.205,13.496,13.514,13.671,13.849,13.937,14.698,14.759,15.08,15.57,15.87,15.965,16.077,16.123,16.708,17.012,17.079,17.449,17.588,18.078,18.124,18.447,18.564,18.647,19.49,19.715,19.968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.078,0.153,0.266,0.318,0.461,0.901,0.968,1.126,1.203,1.229,1.373,1.399,1.547,1.965,2.12,2.253,2.366,2.7,3.009,3.046,3.525,3.619,3.902,4.025,4.344,4.466,4.595,4.742,4.795,4.995,5.278,5.409,5.701,5.759,5.819,5.97,6.01,6.117,6.255,6.681,6.837,7.276,7.719,7.752,7.868,7.914,8.142,8.3,8.339,8.4,8.432,8.523,8.555,8.654,8.914,8.998,9.14,9.364,9.42,9.466,9.838,9.896,9.946,10.69,10.866,10.883,11.313,11.651,11.73,11.966,12.162,12.335,12.372,12.445,12.59,12.948,13.05,13.107,13.297,13.352,13.393,13.562,13.874,13.972,14.01,14.239,14.369,14.702,14.869,15.517,15.648,16.424,16.528,16.576,16.639,16.763,16.826,17.34,17.45,17.652,17.774,17.815,17.834,17.912,17.943,18.363,18.512,18.637,19.534,19.925,19.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.505,0.567,0.692,1.075,1.256,1.388,1.509,1.641,1.87,1.965,2.365,2.557,3.534,3.801,3.878,3.985,4.189,4.257,4.296,4.418,4.462,4.612,4.714,4.812,4.908,5.149,5.184,5.678,5.73,5.85,5.931,6.012,6.372,6.949,7.215,7.342,7.447,7.991,8.187,8.242,8.336,8.798,8.902,9.078,9.206,9.338,9.378,9.604,9.714,9.94,10.007,10.084,10.123,10.348,10.52,10.951,10.986,11.164,11.304,11.376,11.443,11.988,12.089,12.29,12.607,12.69,12.842,12.987,13.192,13.264,13.515,13.626,13.686,13.912,14.27,14.53,15.078,15.261,15.506,16.175,16.278,16.819,16.909,16.932,17.377,17.504,17.694,18.105,18.342,18.652,18.933,19.397,19.641,19.965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.215,0.287,0.424,0.489,0.67,0.768,0.958,1.016,1.27,1.522,1.547,2.104,2.159,2.277,2.559,3.128,3.856,3.904,3.941,4.09,4.2,4.356,4.523,5.169,5.187,5.677,5.979,6.276,6.843,7.239,7.491,7.805,7.967,8.08,8.209,8.441,8.545,8.772,8.891,9.063,9.188,9.247,9.323,9.43,10.121,10.196,10.227,10.282,10.706,11.205,11.745,11.865,12.169,12.723,12.76,12.813,12.965,13.001,13.047,13.268,13.477,13.528,13.767,13.834,13.952,14.193,14.263,14.922,15.062,15.595,15.88,15.897,16.026,16.128,16.219,16.478,16.611,17.055,17.154,17.393,17.462,17.816,17.953,18.02,18.232,18.434,19.77,19.956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.087,0.412,0.638,0.679,0.697,0.824,0.925,1.026,1.302,1.494,1.669,1.71,1.982,2.118,2.206,2.538,2.608,2.686,3.026,3.089,3.173,3.545,3.604,3.787,4.192,4.349,4.38,4.515,5.105,5.226,5.568,5.626,5.66,5.938,5.97,6.028,6.166,6.409,7.047,7.335,8.022,8.222,8.254,8.354,8.454,8.577,8.609,8.656,8.704,8.744,8.847,8.945,9.056,9.282,9.423,9.496,9.568,9.803,9.957,10.034,10.11,10.71,10.742,10.798,11.145,11.843,12.29,12.54,12.61,13.145,13.19,13.323,13.361,13.464,13.507,13.683,13.918,14.054,14.106,14.295,14.338,14.513,14.619,15.212,15.753,16.155,16.255,16.287,16.509,16.722,16.837,17.209,17.282,17.459,17.502,17.602,17.871,17.97,18.126,18.202,18.257,18.318,18.362,18.502,18.816,18.846,19.138,19.327,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.061,0.254,0.475,0.71,0.969,1.711,1.873,2.322,2.363,2.409,2.477,2.756,2.925,3.203,3.643,4.496,5.124,5.172,5.234,5.3,5.369,5.493,5.596,6.2,6.73,6.921,7.296,7.472,7.497,7.96,8.083,8.258,8.33,8.577,8.685,8.839,8.926,8.961,9.161,9.507,9.658,9.909,9.98,10.028,10.098,10.404,11.331,11.484,11.793,11.954,12.187,12.252,12.859,13.004,13.04,13.09,13.248,13.454,13.519,13.615,13.696,13.753,13.858,13.888,14.167,14.261,14.725,15.003,15.686,15.753,15.79,15.87,16.372,16.587,16.944,17.106,17.21,17.25,17.385,17.517,17.82,17.943,18.514,18.844,18.959,19.19,19.408,19.808,19.927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.061,0.204,0.278,0.373,0.47,0.74,0.851,1.014,1.312,1.36,1.451,1.631,1.735,1.814,2.066,2.113,2.407,3.29,3.504,3.547,3.626,4.036,4.127,4.205,4.295,4.471,4.539,4.808,4.849,4.911,5.282,5.426,5.441,5.72,5.83,5.988,6.038,6.495,6.662,6.722,7.251,7.359,7.853,8.046,8.172,8.217,8.315,8.725,8.825,8.951,8.984,9.121,9.145,9.443,9.517,9.612,9.8,9.857,10.384,11.662,11.792,12.024,12.464,12.564,12.8,12.985,13.563,13.66,13.702,14.078,14.19,14.216,14.321,14.397,15.168,15.211,15.534,15.585,15.797,15.829,15.87,16.201,16.607,17.025,17.088,17.137,17.205,17.276,17.369,17.433,17.85,17.922,18.009,18.07,18.134,18.156,18.437,18.522,19.065,19.259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.22,0.461,0.781,0.883,0.959,1.169,1.252,1.416,1.542,1.571,2.009,2.041,2.198,3.222,3.426,3.802,4.223,4.592,4.704,4.752,5.043,5.074,5.165,5.225,5.282,5.314,5.506,5.599,5.83,5.902,6.016,6.11,7.233,7.324,7.827,7.851,7.923,8.147,8.206,8.518,8.583,8.678,8.806,8.896,8.951,9.023,9.142,9.315,9.394,9.541,9.592,10.032,10.097,10.181,10.424,10.723,10.838,11.155,11.483,11.573,11.832,11.892,12.105,12.151,12.22,12.322,12.379,12.621,12.647,12.734,12.844,12.887,13.047,13.142,13.299,13.369,13.621,13.822,14.332,14.533,15.13,15.446,15.547,15.797,15.865,16.157,16.217,16.518,16.667,16.712,16.835,16.904,17.133,17.235,17.32,17.556,17.784,18.045,18.097,18.178,18.711,19.05,19.47,19.703,19.745,19.796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.345,0.777,1.236,1.88,1.931,1.996,2.166,2.709,3.113,3.239,3.331,3.399,3.488,3.526,3.781,3.825,4.016,4.145,4.244,4.298,4.411,4.59,4.715,5.057,5.153,5.423,5.886,5.933,6.035,6.064,6.131,6.59,6.683,6.961,7.019,7.219,7.503,7.666,7.706,8.351,8.711,8.878,8.936,8.974,9.132,9.284,9.478,9.562,9.619,9.728,9.784,9.816,10.013,10.048,10.192,10.245,10.843,10.924,11.06,11.285,11.427,11.505,11.571,11.704,11.813,11.909,11.951,11.991,12.078,12.41,12.439,12.503,12.774,13.087,13.175,13.209,13.578,13.63,13.783,13.957,14.022,14.074,14.208,14.537,14.566,14.926,16.012,16.08,16.126,16.338,16.361,16.782,16.838,16.944,17.017,17.134,17.34,17.424,17.59,17.621,17.788,17.918,18.087,18.199,19.204,19.244,19.456,19.577,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.185,0.298,0.534,0.614,0.796,0.816,0.854,1.021,1.062,1.22,1.282,1.377,1.806,1.831,1.914,2.107,2.223,2.34,2.415,2.731,3.108,3.31,3.369,3.572,3.643,3.883,4.161,4.4,4.463,4.746,4.838,4.889,5.018,5.518,5.535,5.662,5.761,5.808,5.84,6.036,6.489,6.796,7.358,7.573,7.634,7.809,7.871,7.955,8.402,8.466,8.498,8.679,8.867,9.229,9.305,9.338,9.462,9.66,9.71,9.743,9.935,9.97,10.177,10.374,10.704,11.459,11.485,11.78,11.912,12.289,12.565,12.641,13.02,13.123,13.192,13.213,13.59,13.708,13.816,14.244,14.544,14.995,15.117,15.238,15.619,15.662,15.704,16.346,16.441,16.526,16.669,16.714,16.776,16.831,16.958,16.992,17.025,17.162,17.316,17.519,17.624,17.856,17.92,18.335,18.38,18.491,18.677,19.189,19.388,19.732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
