0.069,0.099,0.12,0.148,0.195,0.236,0.264,0.351,0.403,0.452,0.506,0.537,0.677,0.865,0.938,1.051,1.073,1.104,1.165,1.186,1.348,1.426,1.464,1.561,1.586,1.621,1.66,1.698,1.86,1.877,1.923,1.958,2.011,2.069,2.166,2.214,2.232,2.294,2.321,2.405,2.495,2.74,2.799,3.025,3.258,3.278,3.365,3.403,3.438,3.483,3.523,3.618,3.648,3.698,3.774,3.929,4.068,4.105,4.129,4.229,4.289,4.344,4.38,4.396,4.463,4.544,4.579,4.758,4.859,4.992,5.03,5.058,5.091,5.134,5.277,5.334,5.415,5.474,5.493,5.516,5.607,5.642,5.699,5.723,5.789,5.873,5.951,6.004,6.133,6.231,6.444,6.492,6.529,6.573,6.692,6.724,6.814,6.932,6.987,7.045,7.077,7.32,7.343,7.365,7.517,7.589,7.759,7.805,7.879,7.903,7.94,7.977,8.092,8.11,8.206,8.28,8.312,8.345,8.366,8.394,8.422,8.463,8.632,8.652,8.703,8.73,8.762,8.789,8.854,8.983,9.074,9.275,9.399,9.521,9.569,9.632,9.739,9.804,9.877,9.959,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.027,0.092,0.229,0.257,0.283,0.298,0.373,0.45,0.544,0.646,0.721,0.807,0.979,0.996,1.062,1.102,1.27,1.302,1.349,1.378,1.407,1.539,1.607,1.675,1.691,1.739,1.778,1.802,1.854,1.945,1.973,2.03,2.062,2.114,2.176,2.206,2.274,2.354,2.445,2.502,2.581,2.762,2.822,2.872,2.909,2.984,3.022,3.252,3.33,3.436,3.55,3.635,3.651,3.754,3.879,3.919,3.995,4.323,4.361,4.417,4.451,4.522,4.628,4.658,4.721,4.767,4.813,4.869,4.924,4.981,5.162,5.2,5.247,5.287,5.366,5.381,5.41,5.454,5.491,5.532,5.57,5.597,5.614,5.799,5.833,5.92,6.07,6.106,6.142,6.203,6.265,6.353,6.512,6.74,6.751,6.812,6.83,6.91,6.956,7.074,7.132,7.189,7.383,7.575,7.627,7.66,7.703,7.943,7.967,8.013,8.111,8.317,8.348,8.385,8.436,8.481,8.508,8.621,8.679,8.715,8.75,8.801,8.879,8.939,8.979,9.005,9.123,9.153,9.182,9.201,9.224,9.245,9.26,9.286,9.314,9.388,9.415,9.446,9.462,9.627,9.681,9.744,9.784,9.894,9.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.079,0.091,0.143,0.301,0.378,0.461,0.566,0.652,0.785,0.815,0.856,0.951,1.002,1.032,1.062,1.166,1.232,1.272,1.3,1.37,1.408,1.455,1.472,1.499,1.535,1.57,1.604,1.698,1.731,1.811,1.959,2.001,2.043,2.061,2.125,2.261,2.464,2.545,2.586,2.608,2.646,2.684,2.752,2.82,2.853,2.913,2.942,3.011,3.054,3.115,3.236,3.279,3.406,3.462,3.496,3.522,3.551,3.673,3.711,3.781,3.834,3.959,4.015,4.033,4.151,4.209,4.237,4.261,4.563,4.647,4.67,4.707,4.747,4.785,4.818,4.862,4.937,4.97,4.999,5.031,5.066,5.083,5.113,5.169,5.221,5.237,5.27,5.311,5.368,5.393,5.422,5.445,5.526,5.592,5.635,5.664,5.717,5.84,5.905,5.923,5.939,5.976,6.141,6.223,6.271,6.294,6.352,6.438,6.502,6.559,6.615,6.638,6.731,6.829,7.015,7.219,7.421,7.443,7.507,7.559,7.589,7.655,7.694,7.73,7.767,7.808,7.868,7.934,7.998,8.075,8.15,8.247,8.313,8.423,8.521,8.534,8.573,8.596,8.623,8.695,8.746,8.921,8.96,9.011,9.035,9.173,9.257,9.281,9.368,9.49,9.546,9.591,9.609,9.707,9.835,9.848,9.869,9.989,nan,nan,nan,nan
0.057,0.124,0.163,0.313,0.394,0.423,0.473,0.644,0.677,0.834,0.9,1.021,1.059,1.103,1.135,1.231,1.366,1.518,1.598,1.726,1.988,2.1,2.263,2.312,2.537,2.645,2.687,2.707,2.844,2.929,3.026,3.065,3.097,3.126,3.217,3.28,3.395,3.448,3.514,3.558,3.658,3.807,3.891,3.978,4.062,4.101,4.116,4.149,4.231,4.265,4.319,4.337,4.424,4.475,4.489,4.519,4.573,4.651,4.685,4.707,4.728,4.758,4.808,4.826,4.928,4.95,5.006,5.03,5.086,5.198,5.236,5.26,5.298,5.311,5.401,5.433,5.471,5.569,5.601,5.68,5.745,5.836,5.854,5.897,5.968,6.009,6.125,6.189,6.339,6.448,6.576,6.644,6.684,6.767,6.86,6.957,7.039,7.156,7.196,7.279,7.357,7.408,7.49,7.539,7.623,7.649,7.709,7.742,7.878,7.99,8.042,8.131,8.207,8.253,8.283,8.376,8.559,8.584,8.691,8.746,8.776,8.813,8.834,8.908,8.994,9.136,9.181,9.246,9.284,9.34,9.4,9.413,9.542,9.626,9.676,9.749,9.882,9.955,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.023,0.228,0.287,0.302,0.382,0.505,0.562,0.6,0.723,0.854,0.89,0.928,1.047,1.07,1.149,1.177,1.197,1.225,1.264,1.572,1.603,1.65,1.694,1.751,1.822,1.841,1.91,1.924,2.006,2.06,2.179,2.258,2.283,2.452,2.544,2.732,2.825,2.956,3.101,3.234,3.289,3.37,3.414,3.446,3.741,3.77,3.798,3.905,3.992,4.084,4.109,4.163,4.218,4.274,4.326,4.36,4.387,4.416,4.531,4.592,4.636,4.739,4.816,4.856,4.921,5.023,5.073,5.106,5.177,5.231,5.26,5.301,5.43,5.502,5.68,5.721,5.735,5.756,5.9,5.926,5.944,5.984,6.008,6.204,6.24,6.482,6.538,6.573,6.614,6.692,6.755,6.863,6.927,6.999,7.185,7.348,7.533,7.573,7.654,7.681,7.825,7.943,8.027,8.194,8.222,8.325,8.381,8.422,8.463,8.508,8.545,8.57,8.604,8.624,8.685,8.731,8.759,8.777,8.945,9.018,9.037,9.057,9.098,9.181,9.265,9.303,9.646,9.755,9.783,9.839,9.882,9.981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.043,0.11,0.143,0.22,0.308,0.365,0.424,0.502,0.532,0.66,0.817,0.945,1.128,1.169,1.206,1.268,1.283,1.331,1.36,1.485,1.525,1.545,1.682,1.714,1.761,1.785,1.808,1.885,2.219,2.273,2.306,2.392,2.434,2.472,2.503,2.568,2.597,2.647,2.671,2.787,2.872,2.977,3.076,3.234,3.347,3.382,3.447,3.481,3.528,3.565,3.868,3.894,3.954,4.055,4.228,4.305,4.334,4.364,4.398,4.501,4.556,4.632,4.695,4.768,4.793,4.855,4.893,4.936,5.222,5.332,5.378,5.413,5.441,5.575,5.609,5.675,5.704,5.759,5.839,5.94,5.974,6.018,6.086,6.169,6.295,6.338,6.457,6.682,6.831,6.905,6.936,6.988,7.097,7.233,7.387,7.423,7.568,7.608,7.762,7.949,8.046,8.101,8.156,8.265,8.352,8.384,8.404,8.473,8.517,8.627,8.659,8.732,8.92,8.939,8.963,8.983,9.001,9.028,9.063,9.143,9.17,9.289,9.38,9.429,9.548,9.577,9.719,9.832,9.865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.062,0.104,0.294,0.316,0.353,0.383,0.451,0.579,0.595,0.652,0.69,0.765,0.81,0.87,0.886,1.001,1.042,1.092,1.126,1.183,1.258,1.367,1.414,1.43,1.481,1.646,1.689,1.777,1.845,1.886,2.179,2.246,2.271,2.303,2.348,2.376,2.416,2.542,2.583,2.939,2.997,3.077,3.204,3.336,3.425,3.504,3.631,3.681,3.727,3.774,3.789,3.804,3.921,3.972,4.167,4.289,4.452,4.483,4.717,4.823,5.007,5.043,5.093,5.165,5.218,5.284,5.306,5.404,5.489,5.515,5.551,5.633,5.761,5.884,5.916,5.969,6.005,6.063,6.184,6.326,6.4,6.427,6.683,6.869,6.986,7.186,7.306,7.393,7.471,7.583,7.69,7.758,7.819,7.845,7.977,8.134,8.158,8.28,8.296,8.429,8.461,8.488,8.545,8.596,8.632,8.657,8.671,8.694,8.729,8.761,8.806,8.884,9.035,9.097,9.17,9.195,9.33,9.403,9.437,9.57,9.599,9.638,9.687,9.861,9.903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.133,0.175,0.221,0.337,0.4,0.437,0.475,0.495,0.539,0.664,0.736,0.802,0.869,0.952,1.006,1.122,1.158,1.211,1.227,1.264,1.373,1.458,1.48,1.502,1.65,1.694,1.718,1.773,1.821,1.864,1.884,1.926,1.957,2.052,2.09,2.114,2.359,2.433,2.498,2.601,2.745,2.84,2.875,2.906,3.038,3.21,3.393,3.422,3.66,3.704,3.759,4.087,4.156,4.196,4.55,4.598,4.718,4.786,4.807,4.853,4.885,5.068,5.154,5.264,5.29,5.312,5.345,5.402,5.44,5.48,5.546,5.634,5.745,5.78,5.88,6.03,6.113,6.126,6.168,6.225,6.327,6.37,6.414,6.448,6.478,6.516,6.606,6.684,6.757,6.823,6.833,6.905,6.97,7.024,7.047,7.176,7.291,7.309,7.375,7.561,7.584,7.685,7.856,7.892,7.953,8.035,8.139,8.173,8.241,8.273,8.356,8.414,8.587,8.644,8.68,8.713,8.755,8.772,8.838,8.912,8.949,8.992,9.004,9.031,9.063,9.146,9.205,9.321,9.402,9.44,9.553,9.585,9.693,9.731,9.809,9.87,9.95,9.98,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.108,0.136,0.157,0.209,0.24,0.317,0.363,0.41,0.453,0.546,0.571,0.606,0.684,0.717,0.739,0.761,0.797,0.851,0.898,0.956,1.071,1.131,1.323,1.348,1.366,1.466,1.502,1.524,1.611,1.634,1.669,1.692,1.728,1.774,1.801,1.877,1.906,1.984,2.126,2.21,2.336,2.459,2.503,2.52,2.782,2.967,3.091,3.141,3.284,3.504,3.586,3.634,3.721,3.877,3.918,3.95,4.072,4.104,4.255,4.328,4.355,4.434,4.46,4.51,4.528,4.564,4.687,4.721,4.796,4.938,4.952,5.028,5.071,5.093,5.135,5.214,5.249,5.302,5.341,5.429,5.539,5.571,5.609,5.653,5.669,5.702,5.73,5.753,5.781,5.846,5.894,6.073,6.138,6.154,6.195,6.253,6.36,6.379,6.449,6.55,6.583,6.699,6.932,6.962,7.188,7.26,7.307,7.327,7.341,7.365,7.432,7.457,7.474,7.552,7.577,7.756,7.787,7.85,7.89,7.969,7.994,8.04,8.059,8.086,8.103,8.123,8.14,8.18,8.229,8.275,8.312,8.344,8.409,8.441,8.619,8.632,8.671,8.72,8.766,8.788,8.817,8.879,8.897,8.931,9.028,9.067,9.098,9.158,9.233,9.312,9.389,9.48,9.5,9.533,9.588,9.629,9.671,9.717,9.781,9.855,9.95,nan
0.07,0.281,0.32,0.354,0.492,0.556,0.573,0.636,0.677,0.699,0.747,0.869,0.939,1.018,1.064,1.105,1.176,1.277,1.328,1.428,1.451,1.514,1.577,1.599,1.617,1.665,1.703,1.791,1.884,1.921,2.183,2.249,2.303,2.341,2.44,2.48,2.596,2.649,3.242,3.266,3.346,3.369,3.43,3.472,3.509,3.555,3.669,3.763,3.839,3.922,3.999,4.039,4.26,4.294,4.334,4.401,4.451,4.496,4.652,4.67,4.69,4.859,4.919,4.948,4.983,5.013,5.114,5.175,5.317,5.356,5.415,5.439,5.475,5.552,5.587,5.669,5.684,5.736,5.846,5.943,5.997,6.201,6.272,6.286,6.318,6.39,6.577,6.635,6.688,6.762,6.906,6.974,7.375,7.493,7.515,7.589,7.647,7.663,7.677,7.723,7.766,7.788,7.864,7.894,7.923,8.125,8.157,8.214,8.241,8.305,8.33,8.398,8.419,8.453,8.53,8.604,8.691,8.822,8.934,8.994,9.011,9.156,9.275,9.31,9.354,9.451,9.522,9.572,9.606,9.796,9.859,9.914,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.09,0.121,0.242,0.26,0.315,0.434,0.463,0.511,0.574,0.6,0.646,0.731,0.754,0.781,0.799,0.831,0.876,1.015,1.12,1.145,1.171,1.187,1.26,1.317,1.35,1.398,1.476,1.629,1.661,1.692,1.792,1.814,1.846,1.971,1.992,2.154,2.203,2.223,2.353,2.424,2.518,2.587,2.67,2.715,2.801,2.823,2.943,2.96,3.003,3.111,3.283,3.447,3.527,3.593,3.67,3.758,3.775,3.851,3.963,3.991,4.047,4.121,4.33,4.385,4.46,4.484,4.607,4.711,4.774,4.796,4.833,4.855,5.01,5.079,5.125,5.148,5.192,5.211,5.242,5.286,5.305,5.375,5.39,5.401,5.436,5.469,5.496,5.53,5.558,5.598,5.642,5.697,5.763,5.826,5.914,6.008,6.143,6.208,6.231,6.283,6.369,6.401,6.444,6.521,6.702,6.752,6.783,6.799,6.842,7.108,7.162,7.364,7.475,7.524,7.607,7.683,7.701,7.752,7.836,7.874,7.906,8.009,8.04,8.082,8.131,8.183,8.211,8.241,8.347,8.514,8.686,8.726,8.762,8.784,8.816,8.843,8.866,8.971,8.999,9.053,9.105,9.192,9.208,9.239,9.258,9.365,9.412,9.45,9.506,9.548,9.59,9.629,9.667,9.693,9.743,9.779,9.806,9.851,9.928,9.956,nan
0.079,0.102,0.208,0.313,0.462,0.499,0.526,0.552,0.623,0.729,0.778,0.847,1.08,1.112,1.148,1.275,1.314,1.339,1.419,1.473,1.504,1.555,1.634,1.688,1.788,1.965,2.069,2.094,2.643,2.694,2.766,2.997,3.024,3.054,3.204,3.294,3.368,3.441,3.451,3.581,3.637,3.779,3.804,3.919,3.954,4.091,4.221,4.256,4.288,4.331,4.387,4.457,4.526,4.589,4.631,4.651,4.666,4.734,4.756,4.803,4.892,4.971,5.009,5.083,5.179,5.205,5.256,5.312,5.358,5.43,5.447,5.47,5.546,5.571,5.704,5.835,5.867,5.91,5.926,5.948,6.197,6.263,6.549,6.663,6.725,6.743,6.88,7.006,7.046,7.214,7.301,7.557,7.626,7.714,7.77,7.796,7.857,7.971,8.023,8.075,8.096,8.139,8.23,8.264,8.389,8.416,8.454,8.516,8.702,8.757,8.827,8.865,8.916,8.971,9.073,9.095,9.135,9.192,9.238,9.318,9.381,9.474,9.558,9.696,9.785,9.819,9.842,9.897,9.952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.087,0.185,0.198,0.252,0.31,0.351,0.37,0.387,0.456,0.473,0.502,0.518,0.561,0.61,0.652,0.684,0.723,0.801,0.841,0.894,1.023,1.049,1.21,1.248,1.325,1.354,1.4,1.471,1.507,1.539,1.584,1.78,1.804,1.967,2.032,2.172,2.35,2.461,2.484,2.657,2.691,2.885,3.011,3.061,3.097,3.324,3.362,3.469,3.515,3.573,3.591,3.705,3.788,3.884,3.928,4.0,4.065,4.214,4.297,4.381,4.416,4.458,4.537,4.558,4.638,4.656,4.775,4.808,4.83,4.862,4.882,4.912,4.93,4.968,5.054,5.124,5.238,5.322,5.354,5.408,5.449,5.508,5.631,5.65,5.754,5.773,5.838,5.872,5.984,6.009,6.152,6.493,6.536,6.69,6.781,6.859,6.922,7.078,7.101,7.122,7.138,7.192,7.26,7.291,7.351,7.397,7.434,7.459,7.553,7.625,7.719,7.885,7.897,7.948,8.193,8.218,8.246,8.27,8.317,8.489,8.515,8.572,8.601,8.629,8.694,8.743,8.814,8.92,8.975,8.989,9.018,9.05,9.099,9.124,9.353,9.436,9.49,9.59,9.641,9.706,9.764,9.79,9.858,9.924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.11,0.121,0.22,0.3,0.325,0.354,0.416,0.542,0.563,0.633,0.739,0.758,0.8,0.823,0.85,0.875,0.924,1.074,1.113,1.177,1.197,1.249,1.316,1.404,1.438,1.473,1.549,1.579,1.701,1.796,1.812,1.845,1.916,1.987,2.039,2.073,2.159,2.544,2.621,2.797,2.871,3.147,3.189,3.285,3.361,3.507,3.544,3.57,3.729,3.772,3.806,3.874,3.923,4.003,4.112,4.151,4.293,4.322,4.355,4.414,4.449,4.501,4.555,4.579,4.607,4.681,4.705,4.762,4.788,4.801,4.906,5.047,5.096,5.116,5.152,5.184,5.219,5.279,5.33,5.475,5.576,5.665,5.694,5.773,5.802,5.859,5.883,6.05,6.15,6.293,6.33,6.36,6.383,6.44,6.633,6.685,6.823,6.96,7.011,7.098,7.261,7.281,7.364,7.401,7.519,7.552,7.595,7.64,7.68,7.734,7.75,7.783,7.97,8.041,8.07,8.125,8.157,8.253,8.332,8.398,8.441,8.494,8.753,8.816,8.846,8.923,8.968,9.01,9.089,9.121,9.224,9.303,9.346,9.365,9.388,9.44,9.473,9.516,9.593,9.619,9.693,9.789,9.824,9.888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.053,0.09,0.114,0.202,0.235,0.271,0.293,0.374,0.632,0.667,0.72,0.739,0.766,0.808,0.828,0.883,0.921,1.002,1.03,1.125,1.164,1.183,1.286,1.328,1.361,1.397,1.414,1.458,1.498,1.561,1.593,1.65,1.667,1.734,1.77,1.842,1.875,2.082,2.136,2.172,2.214,2.232,2.274,2.296,2.481,2.504,2.573,2.652,2.676,3.047,3.2,3.287,3.315,3.499,3.539,3.581,3.687,3.738,3.778,3.837,3.902,3.938,3.961,4.001,4.033,4.057,4.079,4.245,4.424,4.606,4.673,4.697,4.731,4.754,4.802,4.854,4.924,5.055,5.151,5.198,5.293,5.374,5.427,5.463,5.511,5.572,5.599,5.824,5.871,5.942,5.961,5.983,6.036,6.074,6.214,6.322,6.474,6.538,6.585,6.741,6.878,6.959,7.051,7.143,7.187,7.227,7.338,7.37,7.44,7.738,7.882,7.945,7.975,8.042,8.064,8.091,8.107,8.342,8.473,8.541,8.597,8.667,8.717,8.765,8.808,8.853,8.887,9.134,9.175,9.294,9.394,9.435,9.568,9.589,9.649,9.667,9.723,9.756,9.815,9.843,9.872,9.916,9.966,9.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.107,0.144,0.169,0.197,0.223,0.242,0.264,0.37,0.405,0.476,0.534,0.621,0.75,0.771,0.808,0.914,0.988,1.013,1.062,1.105,1.127,1.174,1.225,1.252,1.27,1.3,1.33,1.358,1.378,1.416,1.61,1.65,1.718,1.743,1.788,1.969,2.142,2.205,2.277,2.318,2.356,2.42,2.436,2.491,2.56,2.601,2.637,2.697,2.994,3.205,3.271,3.289,3.584,3.626,3.722,3.783,3.89,3.964,4.007,4.188,4.209,4.271,4.321,4.451,4.575,4.661,4.714,4.748,4.788,4.814,4.854,4.913,4.967,4.981,5.006,5.045,5.073,5.105,5.122,5.142,5.191,5.224,5.247,5.283,5.339,5.398,5.432,5.475,5.576,5.675,5.707,5.729,5.804,5.813,5.823,5.947,6.02,6.11,6.141,6.198,6.248,6.291,6.363,6.423,6.49,6.727,6.828,6.87,7.012,7.03,7.121,7.281,7.422,7.579,7.719,7.961,8.025,8.069,8.191,8.303,8.373,8.416,8.469,8.516,8.564,8.611,8.659,8.742,8.789,8.822,8.866,8.906,8.966,9.017,9.094,9.126,9.148,9.178,9.223,9.424,9.457,9.473,9.51,9.593,9.623,9.738,9.818,9.909,9.985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.027,0.119,0.142,0.192,0.223,0.279,0.333,0.402,0.434,0.534,0.566,0.613,0.772,0.851,0.904,1.026,1.06,1.193,1.219,1.239,1.303,1.444,1.48,1.501,1.528,1.546,1.594,1.624,1.701,1.734,1.758,1.882,1.926,1.962,1.983,2.012,2.116,2.148,2.211,2.304,2.349,2.365,2.404,2.467,2.493,2.548,2.611,2.646,2.685,2.822,2.845,2.992,3.045,3.067,3.103,3.154,3.241,3.358,3.383,3.452,3.562,3.613,3.695,3.718,3.88,3.95,4.018,4.066,4.206,4.225,4.269,4.31,4.344,4.496,4.564,4.595,4.722,4.779,4.813,4.834,4.918,4.991,5.019,5.082,5.122,5.208,5.256,5.337,5.379,5.483,5.548,5.578,5.611,5.751,5.784,5.823,5.868,5.934,5.962,6.042,6.064,6.327,6.412,6.458,6.477,6.542,6.798,6.845,6.892,7.011,7.087,7.125,7.165,7.23,7.267,7.391,7.45,7.501,7.548,7.758,7.791,7.964,8.038,8.072,8.17,8.189,8.427,8.557,8.618,8.67,8.703,8.873,8.965,9.01,9.111,9.143,9.197,9.231,9.31,9.332,9.403,9.429,9.489,9.601,9.699,9.709,9.806,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.07,0.088,0.232,0.329,0.356,0.421,0.506,0.592,0.631,0.707,0.751,0.806,0.882,0.912,0.933,0.953,0.996,1.028,1.105,1.174,1.266,1.303,1.343,1.396,1.476,1.555,1.597,1.629,1.719,1.736,1.762,1.854,1.894,1.997,2.059,2.093,2.142,2.185,2.197,2.327,2.429,2.616,2.689,2.709,2.759,2.842,2.905,2.992,3.036,3.251,3.324,3.439,3.495,3.612,3.656,3.738,3.847,3.867,3.889,3.924,4.002,4.104,4.136,4.153,4.174,4.246,4.387,4.414,4.472,4.66,4.686,4.739,4.779,4.826,4.864,4.886,4.922,5.011,5.096,5.145,5.19,5.326,5.383,5.432,5.461,5.491,5.551,5.598,5.627,5.657,5.677,5.774,5.892,5.92,5.938,6.149,6.291,6.347,6.452,6.536,6.718,6.741,6.799,6.826,6.851,6.881,6.979,7.012,7.114,7.188,7.224,7.269,7.484,7.528,7.546,7.666,7.804,8.029,8.085,8.166,8.2,8.248,8.282,8.307,8.346,8.367,8.429,8.477,8.535,8.57,8.651,8.691,8.732,8.758,8.785,8.906,8.987,9.015,9.07,9.099,9.135,9.226,9.293,9.352,9.38,9.407,9.448,9.486,9.558,9.592,9.622,9.655,9.695,9.759,9.789,9.844,9.89,9.984,nan,nan,nan,nan
0.029,0.051,0.116,0.179,0.25,0.323,0.376,0.493,0.526,0.616,0.696,0.728,0.768,0.808,0.882,0.917,0.972,0.992,1.037,1.124,1.181,1.249,1.305,1.339,1.41,1.483,1.54,1.685,1.717,1.775,1.872,1.934,1.957,1.997,2.058,2.166,2.203,2.293,2.352,2.399,2.494,2.57,2.589,2.762,2.804,2.854,2.895,2.965,2.999,3.097,3.129,3.161,3.262,3.367,3.391,3.594,3.672,3.74,3.865,4.05,4.143,4.185,4.277,4.379,4.421,4.49,4.54,4.638,4.703,4.782,4.877,4.958,4.981,5.019,5.054,5.149,5.21,5.298,5.375,5.451,5.582,5.666,5.695,5.763,5.848,5.906,6.054,6.081,6.282,6.353,6.482,6.538,6.611,6.699,6.739,6.976,7.067,7.264,7.361,7.392,7.533,7.645,7.909,7.965,8.009,8.076,8.093,8.171,8.213,8.266,8.383,8.405,8.433,8.496,8.525,8.558,8.66,8.744,8.846,8.874,8.926,8.973,9.048,9.065,9.188,9.263,9.319,9.358,9.444,9.508,9.59,9.611,9.639,9.662,9.7,9.741,9.788,9.831,9.88,9.899,9.946,9.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.183,0.244,0.281,0.367,0.431,0.543,0.605,0.658,0.765,0.794,0.818,0.87,0.941,0.986,1.011,1.031,1.172,1.29,1.305,1.324,1.378,1.394,1.428,1.476,1.53,1.605,1.665,1.695,1.765,1.814,1.905,1.929,2.062,2.128,2.149,2.168,2.205,2.334,2.433,2.492,2.562,2.744,2.932,3.039,3.068,3.143,3.191,3.209,3.262,3.34,3.425,3.53,3.784,3.862,3.929,3.958,4.008,4.039,4.238,4.279,4.311,4.391,4.429,4.458,4.557,4.598,4.622,4.665,4.765,4.797,4.871,4.902,4.934,4.959,4.989,5.022,5.066,5.092,5.151,5.259,5.311,5.388,5.418,5.461,5.485,5.503,5.548,5.579,5.605,5.644,5.806,5.902,5.974,6.004,6.126,6.364,6.444,6.565,6.594,6.623,6.711,6.884,7.015,7.148,7.262,7.304,7.485,7.588,7.712,7.75,7.809,7.888,8.056,8.107,8.154,8.256,8.315,8.368,8.507,8.627,8.673,8.738,8.758,8.938,9.03,9.181,9.301,9.355,9.385,9.404,9.458,9.581,9.607,9.666,9.7,9.77,9.786,9.823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.073,0.106,0.21,0.249,0.331,0.348,0.497,0.566,0.608,0.641,0.67,0.731,0.765,0.834,0.92,0.983,1.017,1.128,1.155,1.236,1.263,1.283,1.297,1.366,1.402,1.478,1.513,1.544,1.652,1.717,1.791,1.864,1.913,1.95,2.024,2.082,2.154,2.191,2.259,2.447,2.498,2.542,2.864,2.937,3.125,3.16,3.305,3.356,3.382,3.432,3.517,3.569,3.652,3.693,3.711,3.886,3.966,3.993,4.012,4.047,4.126,4.192,4.321,4.362,4.397,4.411,4.422,4.436,4.497,4.582,4.607,4.632,4.691,4.842,4.892,5.109,5.131,5.183,5.24,5.329,5.377,5.417,5.505,5.533,5.703,5.814,5.907,5.955,6.064,6.1,6.184,6.345,6.391,6.422,6.461,6.541,6.594,6.73,6.8,6.88,6.914,7.037,7.156,7.208,7.432,7.454,7.559,7.66,7.703,7.783,7.845,7.874,7.987,8.031,8.108,8.192,8.231,8.35,8.422,8.501,8.583,8.618,8.781,8.805,8.856,8.979,9.046,9.071,9.165,9.222,9.283,9.496,9.513,9.55,9.58,9.628,9.758,9.808,9.832,9.883,9.932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.085,0.111,0.141,0.302,0.371,0.407,0.461,0.495,0.611,0.631,0.771,0.787,0.809,0.828,0.861,0.88,0.944,1.041,1.169,1.313,1.414,1.76,1.881,1.91,1.987,2.103,2.238,2.256,2.385,2.525,2.574,2.644,2.7,2.746,2.888,3.225,3.282,3.437,3.611,3.775,3.819,3.877,3.936,4.005,4.024,4.091,4.123,4.273,4.315,4.427,4.456,4.516,4.555,4.576,4.634,4.667,4.7,4.773,4.849,4.944,4.985,5.03,5.049,5.161,5.18,5.239,5.262,5.319,5.395,5.513,5.601,5.779,5.87,5.927,5.967,5.996,6.027,6.049,6.079,6.178,6.215,6.251,6.273,6.303,6.427,6.49,6.523,6.619,6.669,6.736,6.836,6.96,6.982,7.136,7.174,7.211,7.328,7.356,7.405,7.47,7.506,7.679,7.727,7.768,7.856,7.936,7.991,8.042,8.089,8.172,8.3,8.377,8.404,8.449,8.533,8.615,8.656,8.748,8.784,8.881,8.932,9.013,9.057,9.081,9.101,9.299,9.422,9.468,9.523,9.638,9.735,9.8,9.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
