0.084,0.28,0.339,0.364,0.482,0.585,0.604,0.625,0.669,0.871,0.919,0.99,1.036,1.054,1.117,1.227,1.251,1.29,1.314,1.415,1.458,1.468,1.719,2.045,2.088,2.117,2.239,2.292,2.345,2.364,2.43,2.512,2.57,2.636,2.663,2.729,2.847,2.964,3.076,3.181,3.199,3.265,3.334,3.387,3.459,3.502,3.532,3.642,3.746,3.774,3.806,3.826,3.853,3.871,3.921,3.931,3.955,3.975,4.149,4.188,4.209,4.242,4.304,4.386,4.446,4.483,4.571,4.603,4.65,4.782,4.807,4.845,4.898,5.036,5.073,5.09,5.193,5.214,5.29,5.319,5.375,5.426,5.557,5.608,5.629,5.697,5.771,5.915,5.99,6.018,6.064,6.139,6.175,6.202,6.274,6.367,6.476,6.775,6.793,6.835,7.069,7.116,7.168,7.224,7.41,7.432,7.548,7.679,7.71,7.917,7.95,8.008,8.104,8.149,8.185,8.212,8.253,8.278,8.308,8.331,8.37,8.415,8.445,8.557,8.596,8.71,8.768,8.8,8.823,8.938,8.968,9.004,9.091,9.117,9.141,9.313,9.438,9.525,9.59,9.644,9.662,9.741,9.789,9.911,9.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.122,0.151,0.174,0.212,0.358,0.393,0.439,0.469,0.533,0.568,0.632,0.681,0.714,0.805,0.866,0.91,0.953,1.027,1.093,1.165,1.214,1.287,1.312,1.354,1.419,1.488,1.51,1.634,1.672,1.805,1.853,1.879,1.931,1.947,1.986,2.08,2.245,2.265,2.389,2.437,2.539,2.653,2.728,2.885,2.919,3.015,3.043,3.084,3.377,3.493,3.772,3.935,3.974,4.026,4.085,4.111,4.209,4.243,4.313,4.362,4.393,4.441,4.489,4.521,4.567,4.589,4.709,4.729,4.808,4.842,4.902,4.948,4.963,5.015,5.113,5.164,5.197,5.287,5.323,5.368,5.394,5.427,5.477,5.508,5.529,5.567,5.6,5.642,5.829,5.928,6.057,6.118,6.151,6.234,6.56,6.705,6.722,6.75,6.798,6.942,6.956,7.111,7.161,7.216,7.425,7.602,7.752,7.802,7.941,7.995,8.03,8.091,8.107,8.151,8.201,8.313,8.42,8.444,8.51,8.599,8.692,8.762,8.826,8.883,8.91,8.962,9.014,9.137,9.198,9.223,9.255,9.304,9.325,9.345,9.367,9.412,9.477,9.583,9.61,9.664,9.744,9.798,9.831,9.983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.069,0.215,0.318,0.359,0.443,0.528,0.544,0.601,0.623,0.818,0.859,0.895,0.927,0.947,1.079,1.144,1.157,1.172,1.208,1.262,1.288,1.33,1.525,1.556,1.572,1.597,1.671,1.924,1.995,2.026,2.089,2.193,2.393,2.504,2.52,2.642,2.715,2.828,2.853,2.916,3.7,3.741,3.767,3.833,3.908,4.032,4.077,4.1,4.164,4.177,4.2,4.258,4.285,4.311,4.394,4.547,4.607,4.657,4.73,4.755,4.77,4.794,4.921,4.978,5.008,5.126,5.238,5.264,5.314,5.363,5.4,5.443,5.483,5.51,5.591,5.648,5.695,5.72,5.74,5.792,5.823,5.85,5.883,5.938,6.013,6.155,6.195,6.236,6.29,6.405,6.426,6.503,6.549,6.596,6.626,6.74,6.756,6.774,6.808,6.83,6.899,7.046,7.136,7.218,7.277,7.467,7.678,7.719,7.972,8.019,8.044,8.24,8.319,8.356,8.429,8.48,8.527,8.575,8.604,8.639,8.683,8.703,8.766,8.848,8.917,9.025,9.048,9.084,9.115,9.175,9.204,9.231,9.32,9.376,9.522,9.78,9.823,9.842,9.895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.256,0.274,0.374,0.436,0.522,0.566,0.601,0.664,0.685,0.759,0.793,0.815,0.895,0.976,1.016,1.044,1.125,1.178,1.288,1.325,1.437,1.484,1.543,1.576,1.764,1.905,1.967,2.134,2.183,2.328,2.417,2.529,2.566,2.612,2.633,2.71,2.8,2.899,2.978,3.117,3.237,3.284,3.302,3.367,3.491,3.511,3.564,3.625,3.721,3.801,3.922,3.957,4.047,4.213,4.231,4.33,4.378,4.473,4.631,4.658,4.69,4.76,4.794,4.846,4.879,4.909,4.983,5.024,5.086,5.12,5.153,5.211,5.269,5.303,5.4,5.431,5.45,5.504,5.528,5.636,5.679,5.816,5.949,6.006,6.21,6.309,6.428,6.593,6.694,6.714,6.736,6.917,6.996,7.012,7.204,7.282,7.408,7.461,7.499,7.53,7.586,7.616,7.821,7.838,7.944,7.99,8.011,8.081,8.093,8.149,8.209,8.49,8.563,8.607,8.769,8.833,8.859,8.945,9.136,9.161,9.217,9.324,9.451,9.572,9.592,9.669,9.795,9.844,9.913,9.995,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.107,0.137,0.163,0.189,0.295,0.33,0.368,0.4,0.417,0.448,0.505,0.556,0.629,0.649,0.684,0.741,0.798,0.901,0.944,0.995,1.048,1.086,1.118,1.213,1.283,1.335,1.362,1.414,1.449,1.567,1.589,1.669,1.708,1.817,1.838,1.865,1.908,1.985,2.202,2.285,2.327,2.45,2.534,2.609,2.674,2.838,2.895,2.953,3.015,3.03,3.06,3.085,3.214,3.634,3.684,3.718,3.842,3.949,3.993,4.192,4.255,4.278,4.31,4.395,4.458,4.521,4.589,4.633,4.66,4.717,4.748,4.881,4.925,4.992,5.007,5.051,5.133,5.155,5.203,5.322,5.396,5.443,5.473,5.505,5.529,5.557,5.588,5.616,5.682,5.768,5.815,5.838,5.951,5.97,6.007,6.064,6.09,6.118,6.2,6.23,6.29,6.391,6.458,6.53,6.565,6.589,6.742,7.104,7.138,7.403,7.46,7.481,7.671,7.766,7.815,7.849,7.989,8.104,8.12,8.189,8.208,8.324,8.383,8.428,8.466,8.502,8.607,8.673,8.693,8.798,8.821,8.863,8.887,8.909,8.951,9.073,9.122,9.178,9.298,9.327,9.392,9.508,9.555,9.605,9.644,9.7,9.745,9.835,9.857,9.887,9.92,9.992,nan,nan,nan,nan,nan,nan,nan,nan
0.044,0.075,0.213,0.229,0.458,0.507,0.618,0.689,0.742,0.867,0.895,0.916,0.932,0.984,1.058,1.191,1.228,1.279,1.323,1.485,1.58,1.625,1.785,1.8,1.892,2.016,2.031,2.062,2.095,2.129,2.208,2.241,2.303,2.769,2.819,2.856,2.979,3.305,3.343,3.355,3.412,3.544,3.723,3.771,3.844,3.92,3.971,4.004,4.032,4.061,4.126,4.35,4.409,4.493,4.607,4.702,4.762,4.802,4.947,5.003,5.029,5.054,5.186,5.273,5.312,5.389,5.482,5.5,5.525,5.678,5.729,5.783,5.955,6.011,6.041,6.087,6.13,6.317,6.543,6.636,6.672,6.806,6.837,6.892,6.966,7.074,7.112,7.186,7.229,7.353,7.412,7.604,7.716,7.736,7.871,7.93,7.966,8.036,8.121,8.154,8.2,8.234,8.308,8.323,8.455,8.489,8.6,8.91,8.974,9.06,9.152,9.189,9.227,9.261,9.351,9.472,9.539,9.59,9.76,9.78,9.854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.05,0.069,0.139,0.303,0.373,0.533,0.604,0.629,0.704,0.738,0.81,0.835,0.854,0.893,0.952,1.082,1.153,1.172,1.272,1.34,1.376,1.413,1.446,1.522,1.561,1.644,1.673,1.728,1.786,1.808,1.831,1.866,1.998,2.065,2.126,2.234,2.273,2.518,2.635,2.709,2.752,2.779,2.822,2.874,2.936,3.058,3.153,3.194,3.335,3.693,3.731,3.878,3.998,4.029,4.072,4.211,4.247,4.322,4.34,4.427,4.448,4.573,4.599,4.646,4.678,4.742,4.82,4.865,4.907,4.926,4.957,5.012,5.093,5.163,5.208,5.234,5.253,5.336,5.395,5.5,5.516,5.545,5.613,5.637,5.717,5.8,5.816,5.886,5.946,6.014,6.09,6.236,6.324,6.361,6.45,6.492,6.626,6.648,6.72,6.743,6.826,6.888,7.194,7.301,7.331,7.583,7.922,7.977,8.062,8.104,8.128,8.228,8.272,8.297,8.337,8.407,8.481,8.517,8.572,8.6,8.69,8.743,8.789,8.828,8.884,8.92,8.966,8.983,9.018,9.07,9.095,9.111,9.182,9.238,9.301,9.336,9.364,9.384,9.455,9.522,9.55,9.582,9.613,9.695,9.728,9.772,9.832,9.849,9.988,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.069,0.118,0.174,0.355,0.423,0.465,0.524,0.641,0.678,0.709,0.748,0.8,0.817,0.893,0.961,0.979,1.012,1.029,1.08,1.108,1.155,1.176,1.234,1.352,1.377,1.399,1.44,1.498,1.538,1.598,1.636,1.712,1.731,1.745,1.76,1.828,1.87,2.018,2.135,2.19,2.255,2.297,2.384,2.446,2.481,2.589,3.112,3.151,3.253,3.46,3.52,3.611,3.662,3.766,3.927,3.981,4.099,4.127,4.149,4.235,4.256,4.329,4.36,4.437,4.531,4.575,4.655,4.685,4.718,4.742,4.799,4.86,4.895,4.915,4.967,4.991,5.078,5.102,5.193,5.222,5.246,5.444,5.513,5.609,5.654,5.732,5.845,5.875,5.916,6.022,6.076,6.135,6.231,6.265,6.282,6.478,6.531,6.588,6.635,6.701,6.821,6.979,7.015,7.072,7.176,7.285,7.312,7.397,7.471,7.611,7.698,7.908,7.986,8.099,8.185,8.209,8.24,8.34,8.405,8.428,8.454,8.486,8.538,8.573,8.604,8.656,8.72,8.749,8.802,8.829,8.879,8.915,8.946,9.041,9.098,9.243,9.262,9.352,9.484,9.521,9.566,9.591,9.623,9.655,9.673,9.743,9.766,9.871,9.924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.022,0.087,0.137,0.274,0.296,0.336,0.393,0.413,0.442,0.56,0.606,0.708,0.749,0.802,0.875,0.917,0.955,1.046,1.089,1.194,1.242,1.28,1.344,1.384,1.454,1.472,1.646,1.675,1.89,1.934,1.974,2.002,2.065,2.116,2.145,2.208,2.228,2.249,2.281,2.327,2.394,2.434,2.534,2.637,2.658,2.722,2.752,2.855,3.0,3.029,3.069,3.106,3.209,3.25,3.44,3.462,3.56,3.619,3.719,3.845,3.942,3.958,4.019,4.057,4.178,4.225,4.26,4.287,4.317,4.344,4.62,4.726,4.784,4.84,4.891,4.945,4.967,4.993,5.136,5.168,5.223,5.289,5.315,5.386,5.472,5.494,5.564,5.587,5.644,5.689,5.713,5.742,5.778,5.821,5.866,5.926,5.945,5.985,6.187,6.47,6.534,6.572,6.687,6.898,6.961,6.977,7.11,7.153,7.329,7.485,7.5,7.663,7.688,7.826,7.978,8.079,8.102,8.29,8.4,8.428,8.476,8.548,8.605,8.676,8.75,8.888,8.976,9.044,9.116,9.148,9.181,9.205,9.232,9.315,9.345,9.373,9.448,9.474,9.559,9.667,9.766,9.881,9.967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.052,0.217,0.308,0.436,0.471,0.493,0.539,0.582,0.714,0.772,0.808,0.964,1.128,1.18,1.249,1.291,1.309,1.346,1.383,1.428,1.463,1.5,1.527,1.565,1.603,1.655,2.031,2.068,2.15,2.354,2.392,2.467,2.613,2.646,2.712,2.764,2.782,2.923,2.963,3.054,3.168,3.354,3.412,3.476,3.587,3.758,3.821,3.855,3.889,3.967,3.989,4.048,4.125,4.151,4.275,4.335,4.371,4.395,4.502,4.535,4.596,4.652,4.696,4.717,4.758,4.803,4.861,4.97,5.043,5.069,5.104,5.164,5.258,5.313,5.395,5.52,5.646,5.711,5.871,5.918,6.054,6.235,6.284,6.327,6.409,6.453,6.539,6.587,6.65,6.737,6.822,6.865,6.954,7.008,7.095,7.133,7.182,7.557,7.727,7.775,7.791,7.834,7.918,7.97,8.086,8.111,8.131,8.148,8.229,8.25,8.3,8.322,8.348,8.373,8.444,8.477,8.508,8.585,8.679,8.749,8.771,8.791,8.819,8.892,8.986,8.998,9.026,9.072,9.138,9.176,9.214,9.242,9.265,9.31,9.327,9.363,9.449,9.523,9.55,9.618,9.678,9.754,9.769,9.811,9.924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.06,0.209,0.226,0.277,0.314,0.358,0.404,0.428,0.463,0.493,0.53,0.555,0.611,0.647,0.714,0.758,0.827,0.876,0.905,0.934,1.053,1.131,1.16,1.226,1.345,1.413,1.457,1.496,1.64,1.681,1.742,1.844,1.865,1.966,2.091,2.304,2.432,2.534,2.575,2.617,3.081,3.122,3.17,3.206,3.257,3.519,3.57,3.597,3.627,3.651,3.719,3.835,3.861,3.906,3.97,4.003,4.079,4.097,4.169,4.208,4.255,4.28,4.384,4.459,4.559,4.611,4.655,4.712,4.811,4.868,4.969,4.999,5.029,5.191,5.334,5.348,5.361,5.405,5.426,5.462,5.544,5.597,5.659,5.722,5.779,5.809,6.012,6.099,6.184,6.198,6.23,6.418,6.453,6.522,6.649,6.768,6.869,6.923,7.366,7.612,7.698,7.712,7.783,7.873,7.995,8.052,8.14,8.169,8.264,8.325,8.365,8.395,8.43,8.456,8.515,8.551,8.599,8.668,8.769,8.875,8.915,8.972,9.001,9.058,9.15,9.179,9.236,9.326,9.347,9.368,9.463,9.527,9.542,9.574,9.675,9.827,9.94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.064,0.098,0.121,0.157,0.202,0.25,0.409,0.497,0.514,0.58,0.642,0.666,0.698,0.766,0.872,0.887,0.969,1.003,1.118,1.148,1.167,1.201,1.289,1.338,1.358,1.375,1.402,1.478,1.506,1.531,1.774,1.843,1.877,1.911,1.96,1.979,2.032,2.059,2.074,2.159,2.279,2.31,2.411,2.502,2.588,2.822,2.905,3.225,3.455,3.529,3.597,3.73,3.776,3.795,3.947,4.027,4.052,4.082,4.132,4.165,4.202,4.242,4.285,4.346,4.48,4.516,4.544,4.561,4.689,4.714,4.751,4.781,4.855,4.891,4.907,4.993,5.02,5.069,5.11,5.167,5.223,5.283,5.328,5.5,5.566,5.584,5.708,5.738,5.854,5.884,5.961,6.055,6.152,6.185,6.367,6.524,6.558,6.621,6.653,6.789,6.953,7.033,7.154,7.216,7.294,7.336,7.516,7.659,7.741,7.781,7.808,7.838,7.98,8.108,8.137,8.161,8.252,8.309,8.338,8.392,8.408,8.436,8.479,8.666,8.74,8.787,8.851,8.916,8.984,9.014,9.09,9.168,9.264,9.357,9.373,9.393,9.45,9.484,9.521,9.551,9.596,9.631,9.676,9.724,9.836,9.876,9.9,9.937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.051,0.095,0.187,0.245,0.299,0.326,0.394,0.448,0.48,0.512,0.668,0.758,0.85,0.892,0.985,1.04,1.074,1.091,1.118,1.228,1.258,1.29,1.383,1.622,1.641,1.687,1.745,1.814,1.868,1.94,1.986,2.124,2.167,2.273,2.364,2.444,2.586,2.668,2.695,2.771,2.951,3.033,3.146,3.209,3.25,3.331,3.394,3.535,3.573,3.704,3.777,3.879,4.016,4.089,4.106,4.211,4.316,4.39,4.42,4.449,4.491,4.549,4.626,4.698,4.778,4.853,4.906,4.924,5.066,5.122,5.236,5.275,5.306,5.384,5.418,5.442,5.485,5.517,5.584,5.634,5.67,5.765,5.786,5.855,5.934,5.958,6.103,6.174,6.315,6.333,6.449,6.491,6.548,6.615,6.665,6.806,6.823,6.864,6.881,7.025,7.141,7.182,7.24,7.262,7.324,7.408,7.456,7.525,7.647,7.709,7.808,7.836,7.889,7.984,8.075,8.143,8.175,8.275,8.34,8.427,8.545,8.578,8.635,8.709,8.755,9.03,9.075,9.231,9.252,9.325,9.352,9.38,9.453,9.472,9.502,9.554,9.652,9.69,9.715,9.745,9.783,9.839,9.871,9.896,9.981,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.047,0.156,0.241,0.278,0.305,0.342,0.364,0.452,0.483,0.575,0.593,0.615,0.679,0.712,0.751,0.779,0.811,0.858,0.874,0.906,1.013,1.041,1.08,1.181,1.218,1.238,1.291,1.337,1.361,1.386,1.431,1.524,1.564,1.654,1.676,1.73,1.77,1.863,1.91,2.041,2.409,2.539,2.705,2.934,3.032,3.093,3.153,3.177,3.289,3.388,3.507,3.539,3.572,3.812,3.862,3.884,3.997,4.041,4.133,4.152,4.183,4.341,4.373,4.389,4.422,4.468,4.595,4.61,4.637,4.676,4.757,4.779,4.86,4.941,4.974,4.989,5.02,5.041,5.07,5.087,5.122,5.191,5.299,5.352,5.405,5.432,5.558,5.653,5.728,5.78,5.8,5.844,6.004,6.062,6.242,6.256,6.487,6.557,6.743,6.792,6.867,6.881,7.031,7.117,7.188,7.334,7.36,7.405,7.425,7.465,7.684,7.776,7.914,7.964,7.994,8.065,8.118,8.14,8.205,8.246,8.414,8.462,8.487,8.533,8.564,8.581,8.619,8.682,8.703,8.793,9.149,9.19,9.211,9.359,9.51,9.537,9.601,9.669,9.768,9.857,9.879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.074,0.18,0.253,0.32,0.434,0.476,0.515,0.73,0.812,0.833,0.863,0.905,0.929,0.951,0.981,1.033,1.063,1.1,1.192,1.222,1.262,1.295,1.397,1.46,1.544,1.608,1.629,1.659,1.677,1.806,1.844,1.891,1.926,2.044,2.147,2.193,2.325,2.379,2.494,2.529,2.664,2.742,2.832,2.969,3.175,3.364,3.5,3.77,3.785,3.836,4.015,4.128,4.228,4.25,4.311,4.39,4.436,4.453,4.493,4.549,4.589,4.613,4.666,4.747,4.779,4.825,4.846,4.915,4.959,5.114,5.147,5.242,5.313,5.411,5.468,5.577,5.715,5.778,5.907,5.982,6.065,6.116,6.14,6.22,6.304,6.483,6.53,6.562,6.593,6.616,6.656,6.794,6.938,6.959,7.121,7.137,7.278,7.411,7.526,7.69,7.716,7.764,7.819,7.996,8.139,8.191,8.245,8.531,8.567,8.624,8.759,8.844,8.984,9.004,9.035,9.218,9.262,9.305,9.369,9.382,9.4,9.431,9.473,9.51,9.533,9.553,9.581,9.686,9.743,9.861,9.888,9.932,9.994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.041,0.188,0.414,0.427,0.473,0.498,0.67,0.799,0.867,0.915,0.949,0.995,1.057,1.129,1.144,1.186,1.235,1.306,1.338,1.37,1.421,1.438,1.509,1.6,1.661,1.698,1.8,1.83,1.898,1.939,1.987,2.013,2.061,2.176,2.284,2.633,2.769,2.985,3.078,3.157,3.266,3.299,3.417,3.543,3.815,3.84,4.004,4.174,4.199,4.223,4.262,4.314,4.348,4.373,4.437,4.551,4.695,4.774,4.795,4.922,4.964,5.005,5.019,5.044,5.111,5.151,5.284,5.355,5.38,5.465,5.482,5.535,5.615,5.728,5.853,5.916,5.952,6.005,6.034,6.186,6.366,6.41,6.478,6.522,6.591,6.622,6.712,6.956,6.983,7.01,7.125,7.23,7.419,7.508,7.56,7.656,7.698,7.727,7.79,7.857,7.881,7.918,8.078,8.09,8.129,8.195,8.223,8.323,8.339,8.494,8.586,8.678,8.74,8.817,8.895,8.979,9.065,9.103,9.133,9.151,9.198,9.233,9.261,9.288,9.307,9.345,9.37,9.484,9.595,9.701,9.758,9.827,9.943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.14,0.168,0.23,0.292,0.34,0.371,0.407,0.448,0.561,0.621,0.652,0.737,0.796,0.881,0.9,1.0,1.02,1.043,1.072,1.134,1.173,1.232,1.248,1.303,1.37,1.434,1.456,1.578,1.62,1.694,1.725,1.749,1.8,1.87,1.98,2.201,2.294,2.353,2.411,2.479,2.565,2.608,2.623,2.677,2.714,2.755,2.802,2.896,2.922,3.131,3.51,3.658,3.737,3.768,3.799,3.844,3.906,3.94,3.999,4.136,4.203,4.441,4.481,4.531,4.556,4.591,4.674,4.748,4.772,4.8,4.838,4.865,4.94,5.006,5.029,5.049,5.168,5.208,5.235,5.301,5.329,5.374,5.46,5.536,5.617,5.682,5.773,5.864,5.912,6.059,6.091,6.138,6.171,6.195,6.223,6.286,6.307,6.323,6.429,6.605,6.727,6.877,6.977,7.243,7.276,7.539,7.584,7.639,7.702,7.729,7.749,7.94,7.974,7.996,8.126,8.145,8.298,8.482,8.592,8.609,8.628,8.65,8.673,8.705,8.742,8.771,8.809,8.863,8.986,9.009,9.163,9.251,9.278,9.35,9.388,9.432,9.474,9.493,9.525,9.552,9.696,9.719,9.734,9.752,9.771,9.798,9.834,9.852,9.896,9.931,9.974,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.176,0.233,0.257,0.277,0.468,0.545,0.63,0.737,0.76,0.793,0.88,0.962,1.058,1.128,1.142,1.175,1.346,1.377,1.431,1.476,1.508,1.577,1.616,1.683,1.774,1.886,2.0,2.075,2.156,2.237,2.292,2.339,2.42,2.48,2.504,2.534,2.55,2.593,2.622,2.662,2.874,2.899,2.955,2.991,3.042,3.102,3.186,3.26,3.339,3.464,3.59,3.613,3.665,3.767,3.831,3.876,3.918,3.966,4.051,4.15,4.269,4.299,4.361,4.414,4.46,4.516,4.572,4.642,4.691,4.722,4.77,4.859,4.927,4.984,5.026,5.096,5.228,5.388,5.518,5.582,5.656,5.704,5.747,5.773,5.803,5.859,5.907,6.028,6.184,6.207,6.296,6.422,6.461,6.516,6.798,6.845,6.875,6.971,7.16,7.202,7.428,7.45,7.583,7.649,7.67,7.727,7.755,7.78,7.85,7.908,7.956,7.985,8.073,8.142,8.242,8.269,8.322,8.396,8.427,8.455,8.486,8.52,8.581,8.654,8.689,8.847,8.899,9.049,9.121,9.176,9.29,9.309,9.34,9.382,9.415,9.479,9.505,9.528,9.575,9.629,9.721,9.766,9.822,9.858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.031,0.05,0.082,0.116,0.155,0.245,0.423,0.593,0.615,0.657,0.7,0.741,0.802,0.83,0.903,0.98,1.01,1.052,1.112,1.138,1.167,1.191,1.294,1.318,1.421,1.436,1.474,1.495,1.551,1.624,1.695,1.833,1.887,1.96,1.991,2.005,2.287,2.328,2.376,2.488,2.522,2.688,2.903,2.963,2.978,3.059,3.148,3.297,3.435,3.564,3.67,3.777,3.849,3.992,4.03,4.047,4.275,4.365,4.41,4.458,4.485,4.523,4.571,4.604,4.624,4.648,4.796,4.927,4.959,4.993,5.079,5.1,5.189,5.22,5.284,5.304,5.402,5.438,5.57,5.644,5.719,5.782,5.876,5.917,5.951,5.995,6.034,6.077,6.136,6.187,6.242,6.481,6.607,6.897,6.914,7.007,7.157,7.23,7.307,7.412,7.523,7.577,7.6,7.674,7.698,7.71,7.739,7.799,7.913,8.011,8.059,8.177,8.191,8.214,8.242,8.32,8.433,8.582,8.624,8.712,8.763,8.781,8.829,8.842,8.877,8.893,8.918,8.962,8.981,9.013,9.149,9.181,9.227,9.288,9.325,9.367,9.402,9.521,9.637,9.667,9.69,9.769,9.795,9.828,9.854,9.908,9.94,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.042,0.074,0.1,0.169,0.206,0.25,0.297,0.326,0.45,0.503,0.542,0.587,0.674,0.739,0.842,0.905,1.048,1.07,1.1,1.115,1.145,1.194,1.232,1.304,1.388,1.656,1.696,1.741,1.781,1.811,1.905,1.946,1.981,2.044,2.084,2.153,2.183,2.356,2.639,2.653,3.271,3.37,3.542,3.672,3.765,3.937,3.964,4.033,4.127,4.195,4.241,4.291,4.351,4.428,4.466,4.487,4.561,4.607,4.673,4.763,4.791,4.901,4.963,4.98,5.039,5.064,5.108,5.174,5.318,5.344,5.368,5.527,5.641,5.66,5.692,5.721,5.748,5.832,5.948,5.99,6.018,6.046,6.081,6.129,6.163,6.259,6.322,6.343,6.39,6.498,6.755,6.927,7.055,7.139,7.263,7.352,7.382,7.471,7.514,7.553,7.628,7.75,7.821,7.862,8.036,8.062,8.09,8.264,8.3,8.405,8.439,8.513,8.573,8.639,8.788,8.821,8.86,8.943,8.96,9.006,9.147,9.225,9.252,9.344,9.401,9.465,9.515,9.569,9.685,9.709,9.797,9.939,9.983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.061,0.162,0.251,0.276,0.328,0.48,0.504,0.536,0.58,0.61,0.629,0.675,0.88,1.011,1.061,1.097,1.162,1.183,1.332,1.399,1.425,1.451,1.605,1.648,1.694,1.719,1.79,1.862,1.892,1.998,2.053,2.082,2.177,2.236,2.301,2.332,2.364,2.418,2.484,2.548,2.632,2.658,2.694,2.743,2.891,2.919,3.114,3.149,3.189,3.254,3.3,3.325,3.365,3.424,3.684,3.841,3.922,4.024,4.061,4.08,4.141,4.171,4.196,4.264,4.327,4.346,4.394,4.443,4.559,4.612,4.646,4.71,4.858,4.991,5.078,5.108,5.172,5.215,5.242,5.331,5.378,5.424,5.504,5.576,5.638,5.707,5.76,5.945,5.961,6.039,6.068,6.117,6.2,6.253,6.282,6.386,6.425,6.545,6.709,6.829,6.979,7.108,7.142,7.194,7.244,7.273,7.414,7.441,7.581,7.651,7.838,7.867,7.911,7.963,8.01,8.053,8.068,8.122,8.169,8.241,8.309,8.356,8.413,8.436,8.542,8.637,8.678,8.708,8.842,8.889,8.923,8.952,8.978,9.051,9.078,9.164,9.203,9.222,9.245,9.298,9.384,9.418,9.447,9.559,9.671,9.723,9.745,9.81,9.879,9.895,9.96,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.079,0.332,0.365,0.386,0.453,0.561,0.641,0.667,0.712,0.739,0.783,0.812,0.859,0.957,1.016,1.148,1.177,1.195,1.249,1.354,1.398,1.469,1.498,1.639,1.662,1.947,2.121,2.26,2.362,2.427,2.498,2.524,2.803,2.978,3.035,3.105,3.182,3.625,3.664,3.73,3.777,3.881,3.994,4.073,4.157,4.199,4.246,4.278,4.497,4.518,4.549,4.578,4.817,4.867,4.95,5.01,5.1,5.17,5.271,5.305,5.328,5.518,5.566,5.755,5.814,5.95,6.035,6.072,6.174,6.37,6.445,6.476,6.496,6.517,6.568,6.635,6.705,6.733,6.89,6.947,7.051,7.181,7.607,7.644,7.681,7.702,7.733,7.791,7.92,7.935,7.999,8.079,8.168,8.42,8.447,8.52,8.542,8.575,8.677,8.713,8.769,8.868,8.894,8.954,8.984,9.034,9.1,9.162,9.215,9.272,9.325,9.362,9.397,9.427,9.481,9.538,9.585,9.611,9.687,9.709,9.749,9.814,9.968,9.989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
