0.372,0.672,0.717,0.887,1.744,1.957,1.997,2.048,2.403,2.504,3.072,3.327,3.479,3.51,3.569,3.709,3.893,3.94,4.094,4.278,4.444,4.486,4.529,4.881,4.921,5.229,5.587,5.764,5.988,6.325,6.442,6.692,6.792,6.923,7.021,7.68,7.8,7.915,8.04,8.364,8.436,8.51,8.693,8.771,8.835,9.284,9.412,9.442,9.535,9.784,9.941,10.08,10.263,10.321,10.664,10.695,11.534,11.793,12.025,12.061,12.257,12.396,12.492,12.655,12.752,13.022,13.074,13.241,13.29,13.344,13.545,13.771,13.819,13.855,13.92,14.425,14.589,14.69,14.739,15.05,15.151,15.281,15.566,15.6,15.758,15.914,16.01,16.277,16.335,16.775,16.886,17.041,17.176,17.284,17.456,17.502,17.989,18.092,18.423,18.507,19.085,19.157,19.362,19.403,19.589,19.895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.26,0.324,0.527,0.683,0.825,1.009,1.289,1.395,1.635,1.662,1.701,1.923,2.072,2.096,2.206,2.583,2.656,2.866,3.0,3.111,3.297,3.406,3.675,3.88,4.003,4.094,4.334,4.777,4.985,5.039,5.109,5.212,5.375,5.4,5.507,6.009,6.716,6.999,7.186,7.275,7.897,8.315,8.368,8.411,8.472,8.512,8.65,8.734,8.881,9.078,9.279,9.48,9.555,10.108,10.322,10.496,10.562,10.861,10.89,10.922,11.049,11.084,11.199,11.252,11.311,11.507,11.576,11.645,11.744,11.784,12.255,12.917,12.934,12.96,13.07,13.329,13.365,13.534,13.641,13.738,13.963,14.059,14.144,14.315,14.479,14.538,14.717,14.735,14.781,14.897,15.085,15.128,15.292,15.346,15.49,15.635,15.95,16.005,16.115,16.207,16.456,16.627,16.685,17.104,17.176,17.381,17.456,17.477,17.739,17.791,17.872,18.099,18.315,18.358,18.842,19.33,19.362,19.406,19.527,19.604,19.624,19.786,19.993
0.068,0.431,0.479,0.754,0.796,0.872,1.115,1.215,1.483,1.61,1.788,2.18,2.732,2.884,3.362,3.399,3.713,3.8,4.041,4.147,4.389,4.742,4.988,5.131,5.565,5.729,5.955,6.074,6.207,6.334,6.511,6.809,8.084,8.634,8.692,8.777,9.055,9.132,9.57,9.962,10.075,10.233,10.273,10.363,11.087,11.17,11.307,11.412,11.477,11.51,11.618,12.02,12.296,12.374,12.478,12.638,12.711,12.762,13.005,13.052,13.094,13.266,13.364,13.523,13.57,13.654,13.766,13.998,14.267,14.311,14.562,14.586,14.686,14.819,15.097,15.262,15.478,15.62,15.773,15.808,15.961,16.24,16.29,16.378,16.462,16.714,16.776,16.83,16.869,16.928,17.352,17.411,17.586,17.687,17.711,18.058,18.089,18.67,18.743,18.851,18.909,19.023,19.187,19.811,19.91,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.204,0.569,0.715,0.928,1.14,1.186,1.681,2.15,2.241,2.434,2.537,2.903,2.945,3.18,3.222,3.491,3.791,3.818,4.218,4.295,4.678,5.2,5.552,5.61,5.735,5.917,6.245,6.701,6.817,6.957,7.313,7.388,7.621,7.691,7.91,7.988,8.277,8.582,9.237,9.328,9.434,9.588,9.632,9.666,9.734,9.777,9.999,10.584,10.672,10.73,11.016,11.28,11.423,11.77,11.877,12.025,12.125,12.371,12.449,12.529,12.665,12.949,12.987,13.415,13.858,13.988,14.045,14.178,14.217,14.367,14.395,14.425,14.497,14.59,14.63,14.892,15.015,15.102,15.457,15.545,15.674,15.715,15.853,16.083,16.192,16.27,16.306,16.514,16.718,16.754,17.022,17.199,17.347,17.419,17.472,17.68,17.752,17.833,17.883,18.006,18.423,18.465,18.503,18.578,18.645,18.877,19.104,19.446,19.702,19.786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.607,0.683,1.053,1.575,1.781,1.998,2.084,2.347,2.517,2.901,2.998,3.134,3.305,3.387,3.574,3.598,3.72,4.251,4.435,4.472,4.721,5.384,5.86,5.969,6.031,6.402,6.75,7.048,7.385,7.584,8.083,8.258,8.417,8.557,8.8,8.893,9.338,9.368,9.499,9.54,9.954,10.234,10.635,10.771,10.895,10.985,11.009,11.226,11.268,11.457,11.604,11.827,12.066,12.122,13.184,13.25,13.754,14.185,14.31,14.386,14.526,14.745,14.866,14.936,15.095,15.288,15.617,15.805,16.349,16.529,16.818,17.016,17.101,17.242,17.351,17.522,17.86,18.021,18.206,18.244,18.347,18.598,18.638,18.701,18.81,18.887,19.468,19.706,19.957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.041,0.101,0.153,0.242,0.35,0.439,0.704,0.882,0.973,1.026,1.11,1.47,1.918,2.382,2.687,2.792,2.864,2.912,2.971,3.122,3.149,3.406,3.679,3.785,3.833,4.09,4.217,4.256,4.315,4.524,4.685,4.749,4.815,4.906,4.945,5.426,6.297,6.451,7.414,7.566,7.669,7.823,8.015,8.497,8.605,8.772,8.852,9.8,9.909,9.952,10.095,10.155,10.635,10.812,10.856,10.953,11.023,11.711,11.98,12.108,12.603,13.767,14.037,14.483,14.616,14.777,14.855,14.993,15.188,15.362,15.377,15.441,15.495,15.949,16.416,16.636,16.845,17.341,18.006,18.236,18.29,18.327,18.656,18.883,19.003,19.063,19.17,19.251,19.448,19.502,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.089,0.607,0.681,0.838,0.907,1.11,1.156,1.3,1.573,1.804,1.96,1.983,2.138,2.18,2.233,2.276,2.54,2.629,3.467,3.685,3.74,3.925,3.997,4.153,4.418,4.507,4.802,4.851,4.959,5.552,6.09,6.175,6.266,6.457,6.819,7.23,7.972,8.05,8.158,8.32,8.72,8.911,9.045,9.632,9.685,9.83,9.902,10.0,10.145,10.346,10.614,10.68,10.715,10.762,10.995,11.426,11.484,11.545,11.686,12.003,12.091,12.125,12.34,12.393,12.44,12.46,12.5,12.581,12.659,12.808,12.923,12.995,13.082,13.12,13.214,13.274,13.581,13.99,14.114,14.558,14.742,14.787,14.906,14.987,15.047,15.428,15.512,15.976,16.416,16.647,17.274,17.32,17.43,17.627,17.817,17.877,17.987,18.434,18.546,18.625,19.18,19.344,19.402,19.445,19.729,19.756,19.852,19.952,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.261,0.617,0.73,0.785,0.874,1.128,1.21,1.287,1.56,1.647,2.025,2.21,2.385,2.438,2.629,2.984,3.105,3.298,3.462,3.779,3.899,3.972,4.204,4.696,4.779,4.994,5.079,5.197,5.45,5.569,5.697,5.763,5.783,5.979,6.214,6.647,7.087,7.122,7.353,7.74,7.915,7.947,8.266,8.389,8.462,8.515,8.624,8.703,8.832,9.032,9.075,9.207,9.356,9.59,9.635,9.857,9.961,10.039,10.65,10.951,11.247,11.62,11.748,12.259,12.449,12.502,12.661,12.795,12.86,13.017,13.165,13.27,13.309,13.436,13.691,13.762,13.84,14.117,14.484,14.561,14.782,15.383,15.524,15.828,15.852,15.88,15.941,15.999,16.249,16.71,16.868,17.134,17.35,17.488,17.683,17.763,17.793,17.862,17.95,18.154,18.419,18.517,18.551,18.794,18.865,18.971,19.009,19.22,19.775,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.356,0.4,0.875,1.149,1.498,1.694,1.809,1.851,1.945,2.889,3.012,3.058,3.116,3.284,3.448,3.579,3.76,4.118,4.352,4.427,4.503,4.766,4.88,5.365,5.907,6.015,6.319,6.698,6.764,6.829,6.946,7.036,7.459,7.493,7.736,7.77,7.956,8.281,8.354,8.71,8.787,8.797,8.864,9.245,9.375,9.72,9.754,10.29,10.698,10.786,10.836,11.006,11.186,11.217,11.302,11.824,12.041,12.408,12.615,13.054,13.448,13.714,13.768,14.067,14.238,14.916,14.997,15.088,15.243,15.351,15.427,15.7,16.002,16.129,16.324,16.381,16.571,16.809,17.01,17.084,17.327,17.877,17.92,17.989,18.166,18.257,18.286,18.635,18.999,19.524,19.747,19.804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.163,0.897,2.172,2.206,2.293,3.032,3.329,3.879,4.239,4.283,4.356,4.517,4.804,5.055,5.192,5.39,5.703,5.732,5.846,6.051,6.109,6.331,6.701,6.857,6.897,7.02,7.462,7.52,7.676,7.787,7.825,8.081,8.256,8.957,9.25,9.656,9.675,9.732,9.775,10.067,10.166,10.316,10.674,10.84,11.011,11.373,11.495,11.603,11.761,12.273,12.296,12.36,12.386,12.511,12.558,12.7,12.723,12.799,13.413,13.604,13.637,13.69,13.777,14.041,14.228,14.427,14.84,15.027,15.155,15.355,15.385,15.417,15.489,15.887,16.089,16.389,16.428,16.57,16.715,16.906,16.994,17.047,17.225,17.296,17.425,17.572,17.646,17.707,17.767,18.316,18.716,18.773,18.866,19.027,19.182,19.243,19.673,19.878,19.962,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.332,0.498,0.715,0.787,0.928,1.212,1.534,1.674,1.754,1.826,1.901,2.53,2.751,2.833,3.066,3.338,3.574,3.742,3.972,4.077,4.111,4.237,4.36,4.406,4.442,4.485,4.589,4.925,5.018,5.055,5.566,5.937,5.956,6.142,6.184,6.266,6.293,6.371,6.669,7.112,7.256,7.34,7.386,7.464,7.663,7.7,7.788,7.826,7.932,8.18,8.42,8.573,8.652,8.693,9.349,9.795,10.507,10.684,10.865,10.892,10.962,11.022,11.094,11.12,11.305,11.627,11.716,11.833,11.875,11.952,12.096,12.166,12.276,12.664,12.793,12.968,13.045,13.181,13.343,13.409,13.526,13.561,13.724,13.807,14.24,14.259,14.503,14.91,14.928,15.113,15.153,15.618,15.676,15.717,15.778,16.146,16.33,16.591,16.678,16.808,16.961,17.274,17.416,17.471,17.755,17.922,17.936,18.148,18.664,19.065,19.14,19.206,19.503,19.669,19.792,19.956,nan,nan,nan,nan,nan,nan,nan
0.129,0.162,0.308,0.398,0.904,0.94,1.055,1.232,1.526,1.85,1.942,2.316,2.591,2.634,2.666,2.74,2.829,2.944,3.032,3.317,3.444,3.547,3.959,4.1,4.295,4.381,4.835,4.887,5.211,5.279,5.414,5.576,6.364,6.401,6.554,6.658,6.699,6.739,6.837,7.038,7.153,7.205,7.278,7.594,7.816,8.133,8.219,8.403,8.516,8.777,8.998,9.081,9.475,9.651,9.791,9.955,10.279,10.376,10.477,10.828,11.043,11.365,11.595,11.696,12.089,12.485,12.887,13.232,13.473,13.846,14.047,14.182,14.538,14.785,14.882,15.118,15.19,15.237,15.611,15.836,16.083,16.113,16.406,16.597,16.627,16.681,16.863,16.909,17.222,17.313,17.788,18.088,18.354,18.613,18.878,19.174,19.187,19.249,19.535,19.7,19.807,19.927,19.958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1,0.266,0.593,0.994,1.087,1.184,1.752,1.963,2.141,2.272,2.335,2.405,2.509,3.047,3.173,3.352,3.644,3.722,3.937,3.98,4.652,5.538,5.719,6.481,6.516,6.549,6.795,7.022,7.091,7.194,7.434,7.503,7.762,8.032,8.06,8.35,8.53,8.612,8.78,8.833,9.251,9.636,9.893,10.675,10.725,10.765,10.87,10.987,11.074,11.413,11.488,11.8,11.881,12.007,12.26,12.293,12.517,12.927,13.199,13.385,13.417,13.924,13.956,14.15,14.258,14.413,14.733,14.827,14.942,14.98,15.424,15.774,15.902,16.09,16.228,16.382,16.429,16.665,16.797,17.114,17.184,17.3,17.341,17.378,17.667,17.686,18.282,18.327,19.104,19.175,19.591,19.837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.024,0.053,0.179,0.461,0.779,0.833,1.577,1.665,2.198,2.277,2.388,2.605,2.862,3.182,3.333,3.856,3.887,3.974,4.317,4.475,4.658,4.904,4.979,5.214,5.374,5.985,6.038,6.087,6.106,6.219,6.462,6.639,6.708,6.745,6.907,7.009,7.072,7.308,7.567,7.759,8.009,8.326,8.379,8.492,8.539,8.593,8.639,8.934,9.614,9.784,9.966,9.978,10.049,10.884,10.967,11.067,11.15,11.252,11.368,11.544,11.612,11.76,11.816,11.885,11.928,12.53,13.089,13.129,13.6,13.735,13.846,13.884,14.054,14.078,14.117,14.387,14.569,14.636,15.027,15.101,15.263,15.303,15.777,15.92,16.035,16.127,16.519,16.625,17.159,17.253,17.437,17.489,17.768,17.785,17.981,18.407,18.498,18.528,18.588,18.767,18.82,18.933,19.082,19.441,19.576,19.761,19.871,19.971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.318,0.367,0.605,0.923,1.028,1.135,1.409,1.474,1.737,1.938,2.063,2.154,2.245,2.431,2.473,2.525,2.618,2.692,2.984,3.547,3.568,3.691,3.894,3.939,4.208,4.246,4.35,4.391,4.68,4.836,5.72,5.755,5.808,5.839,6.465,6.761,6.846,7.052,7.322,7.399,7.517,7.564,7.679,7.741,7.979,8.514,9.154,9.19,9.492,9.968,10.075,10.185,10.466,11.099,11.394,11.541,12.045,12.541,12.812,12.929,13.018,13.145,13.315,14.213,14.269,14.3,14.324,14.768,14.933,15.13,15.312,15.46,15.51,15.529,15.695,15.852,16.059,16.086,16.43,16.622,17.374,17.579,17.618,17.739,18.111,18.231,18.419,18.696,18.882,19.463,19.484,19.532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.157,0.187,0.399,0.496,0.703,0.775,1.188,1.56,1.603,1.682,1.738,2.012,2.407,2.552,2.735,2.783,3.202,3.248,3.272,3.389,3.6,3.794,4.008,4.155,4.221,4.487,4.517,4.642,5.06,5.146,5.49,5.54,5.979,6.107,6.742,7.13,7.245,7.354,7.574,7.712,7.799,7.817,7.951,8.105,8.345,8.485,8.515,8.748,8.913,9.087,9.122,9.426,9.762,10.209,10.285,10.391,10.667,10.737,11.059,11.29,11.418,11.461,11.922,12.017,12.307,12.474,13.01,13.147,13.365,13.432,13.784,13.989,14.102,14.167,14.409,14.8,14.843,15.317,15.433,15.607,15.892,16.089,16.244,16.294,16.557,16.816,16.908,17.113,17.193,17.386,17.49,17.729,17.947,18.163,18.502,18.939,19.07,19.152,19.284,19.353,19.485,19.768,19.802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.255,0.365,0.448,0.6,0.677,0.789,0.866,0.976,1.011,1.053,1.097,1.235,1.334,2.045,2.166,2.392,2.6,2.64,2.726,2.941,3.433,3.695,3.805,3.952,4.047,4.291,4.656,4.872,5.11,5.56,5.686,5.709,5.796,6.123,6.163,6.4,6.458,6.701,7.229,7.434,7.689,7.739,7.835,8.419,8.471,8.742,8.847,8.908,8.934,9.152,9.306,9.418,10.601,11.083,11.111,11.323,11.788,11.988,12.353,12.377,12.4,12.553,12.664,12.957,13.119,13.15,13.28,13.384,13.451,13.526,13.626,13.676,13.733,13.822,13.853,13.871,13.919,13.967,14.142,14.917,15.109,15.385,15.454,15.524,15.605,15.767,15.805,15.887,15.994,16.052,16.496,16.617,16.919,17.055,17.281,17.581,17.839,17.864,17.933,18.053,18.183,18.314,18.589,19.333,19.421,19.54,19.66,19.687,19.778,19.87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.017,0.118,0.201,0.884,1.131,1.311,1.401,1.532,1.674,1.746,1.878,2.022,2.06,2.321,2.515,2.672,2.908,2.946,2.986,3.096,3.502,3.547,3.68,3.765,3.786,4.233,4.362,4.614,5.156,5.241,5.309,6.073,6.119,6.333,6.847,7.343,7.47,7.642,7.676,7.718,8.309,8.478,8.516,8.677,9.733,9.846,9.959,10.106,10.164,10.298,10.771,10.833,10.922,11.359,11.427,11.765,11.821,11.992,12.243,12.613,13.28,13.388,13.893,13.924,13.995,14.026,14.208,14.235,14.323,14.821,15.078,15.467,15.728,16.232,16.277,16.722,16.868,17.009,17.167,17.384,17.568,17.793,17.983,18.266,18.351,18.535,18.581,18.625,18.721,18.839,18.994,19.107,19.134,19.163,19.363,19.782,19.842,19.9,19.991,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.293,0.617,1.119,1.185,1.363,1.566,2.256,2.357,2.524,2.719,2.837,3.202,3.327,3.412,3.639,4.364,4.403,4.564,4.821,4.859,4.943,5.25,5.567,5.622,5.756,5.857,6.448,6.652,7.199,7.336,7.383,7.531,7.645,7.823,8.02,8.114,8.191,8.492,8.705,8.926,9.046,9.219,9.476,10.008,10.429,10.645,10.774,10.846,10.918,11.304,11.683,12.044,12.198,12.593,12.916,13.009,13.09,13.164,13.241,13.342,13.539,14.356,14.496,14.529,14.858,14.876,15.172,15.305,15.4,16.195,17.116,17.673,17.705,17.914,18.22,18.286,18.502,18.622,18.826,18.953,18.988,19.371,19.458,19.519,19.826,19.931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.377,0.81,1.111,1.165,1.348,1.586,1.808,1.902,1.936,1.972,2.081,2.478,2.693,2.868,3.043,3.226,3.637,4.183,4.293,4.536,4.659,5.328,5.389,5.995,6.076,6.163,6.213,6.258,6.458,6.66,6.991,7.275,7.307,7.539,7.728,7.956,8.336,8.564,8.796,8.861,9.101,9.19,9.566,9.737,9.842,9.961,10.14,10.323,10.876,10.983,11.154,11.245,11.277,11.44,11.68,11.954,12.52,12.601,12.752,13.017,13.414,13.486,13.905,14.153,14.458,14.602,15.088,15.446,15.489,15.673,15.733,15.915,16.095,16.182,16.216,16.336,16.387,16.788,17.143,17.164,17.911,18.079,18.144,18.573,18.693,19.378,19.411,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.117,0.174,0.462,1.114,1.315,1.38,1.505,1.557,1.607,1.725,1.758,1.823,2.014,2.17,2.201,2.222,2.272,2.732,2.907,2.943,3.543,3.626,3.644,3.905,4.053,4.437,4.497,4.623,4.666,4.719,4.97,5.083,5.342,5.582,5.719,6.399,6.435,6.613,7.21,7.327,7.415,7.455,7.786,7.847,7.895,8.234,8.442,8.601,8.749,8.819,8.945,9.631,9.696,9.858,9.889,10.151,10.315,10.347,10.561,10.583,10.746,10.828,11.264,11.291,11.389,11.424,11.703,11.923,12.025,12.134,12.167,12.31,12.477,12.529,12.651,12.795,12.829,13.166,13.419,13.705,13.91,14.158,14.486,14.999,15.104,15.181,15.321,15.539,15.577,15.613,15.956,16.204,16.269,16.298,16.385,16.416,16.738,16.911,17.288,17.334,17.547,17.666,17.749,17.803,18.07,18.142,18.442,18.6,18.633,18.672,18.871,19.087,19.148,19.811,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.142,0.199,0.487,1.139,1.34,1.405,1.53,1.582,1.632,1.75,1.783,1.848,2.039,2.195,2.226,2.247,2.297,2.757,2.932,2.968,3.568,3.651,3.669,3.93,4.078,4.462,4.522,4.648,4.691,4.744,4.995,5.108,5.367,5.607,5.744,6.424,6.46,6.638,7.235,7.352,7.44,7.48,7.811,7.872,7.92,8.259,8.467,8.626,8.774,8.844,8.97,9.656,9.721,9.883,9.914,10.176,10.34,10.372,10.586,10.608,10.771,10.853,11.289,11.316,11.414,11.449,11.728,11.948,12.05,12.159,12.192,12.335,12.502,12.554,12.676,12.82,12.854,13.191,13.444,13.73,13.935,14.183,14.511,15.024,15.129,15.206,15.346,15.564,15.602,15.638,15.981,16.229,16.294,16.323,16.41,16.441,16.763,16.936,17.313,17.359,17.572,17.691,17.774,17.828,18.095,18.167,18.467,18.625,18.658,18.697,18.896,19.112,19.173,19.836,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.167,0.224,0.512,1.164,1.365,1.43,1.555,1.607,1.657,1.775,1.808,1.873,2.064,2.22,2.251,2.272,2.322,2.782,2.957,2.993,3.593,3.676,3.694,3.955,4.103,4.487,4.547,4.673,4.716,4.769,5.02,5.133,5.392,5.632,5.769,6.449,6.485,6.663,7.26,7.377,7.465,7.505,7.836,7.897,7.945,8.284,8.492,8.651,8.799,8.869,8.995,9.681,9.746,9.908,9.939,10.201,10.365,10.397,10.611,10.633,10.796,10.878,11.314,11.341,11.439,11.474,11.753,11.973,12.075,12.184,12.217,12.36,12.527,12.579,12.701,12.845,12.879,13.216,13.469,13.755,13.96,14.208,14.536,15.049,15.154,15.231,15.371,15.589,15.627,15.663,16.006,16.254,16.319,16.348,16.435,16.466,16.788,16.961,17.338,17.384,17.597,17.716,17.799,17.853,18.12,18.192,18.492,18.65,18.683,18.722,18.921,19.137,19.198,19.861,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.192,0.249,0.537,1.189,1.39,1.455,1.58,1.632,1.682,1.8,1.833,1.898,2.089,2.245,2.276,2.297,2.347,2.807,2.982,3.018,3.618,3.701,3.719,3.98,4.128,4.512,4.572,4.698,4.741,4.794,5.045,5.158,5.417,5.657,5.794,6.474,6.51,6.688,7.285,7.402,7.49,7.53,7.861,7.922,7.97,8.309,8.517,8.676,8.824,8.894,9.02,9.706,9.771,9.933,9.964,10.226,10.39,10.422,10.636,10.658,10.821,10.903,11.339,11.366,11.464,11.499,11.778,11.998,12.1,12.209,12.242,12.385,12.552,12.604,12.726,12.87,12.904,13.241,13.494,13.78,13.985,14.233,14.561,15.074,15.179,15.256,15.396,15.614,15.652,15.688,16.031,16.279,16.344,16.373,16.46,16.491,16.813,16.986,17.363,17.409,17.622,17.741,17.824,17.878,18.145,18.217,18.517,18.675,18.708,18.747,18.946,19.162,19.223,19.886,nan,nan,nan,nan,nan,nan,nan,nan,nan
