0.035,0.141,0.194,0.24,0.344,0.499,0.713,0.769,0.791,0.856,0.958,1.022,1.115,1.304,1.511,1.536,1.589,1.639,1.684,1.703,1.74,1.771,1.827,1.852,1.871,1.929,1.991,2.182,2.264,2.306,2.471,2.708,2.724,2.754,2.771,2.8,2.876,2.896,2.909,2.957,2.992,3.033,3.049,3.079,3.131,3.17,3.432,3.845,3.901,3.959,3.983,4.051,4.107,4.125,4.203,4.266,4.284,4.37,4.406,4.447,4.529,4.572,4.662,4.709,4.734,4.781,4.831,4.937,5.024,5.069,5.12,5.183,5.274,5.342,5.418,5.719,5.95,6.227,6.317,6.335,6.366,6.394,6.444,6.471,6.684,6.868,6.92,6.972,7.021,7.051,7.117,7.165,7.181,7.234,7.268,7.292,7.321,7.363,7.42,7.587,7.688,7.722,7.779,7.811,7.852,7.896,7.935,7.988,8.101,8.148,8.29,8.412,8.445,8.679,8.7,8.827,9.152,9.287,9.323,9.353,9.481,9.515,9.584,9.686,9.714,9.815,9.881,9.959,9.977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.147,0.296,0.344,0.43,0.493,0.511,0.58,0.636,0.675,0.701,0.719,0.825,0.913,0.982,1.027,1.143,1.177,1.258,1.273,1.337,1.364,1.446,1.478,1.507,1.597,1.644,1.681,1.74,1.961,2.02,2.204,2.249,2.273,2.321,2.432,2.681,2.793,2.818,2.891,2.947,2.969,3.028,3.05,3.09,3.129,3.183,3.257,3.308,3.459,3.609,3.668,3.748,3.996,4.131,4.171,4.308,4.363,4.442,4.488,4.545,4.618,4.686,4.709,4.738,4.798,4.815,4.883,4.905,5.14,5.206,5.226,5.282,5.314,5.336,5.472,5.549,5.585,5.625,5.674,5.708,5.776,5.855,6.098,6.118,6.144,6.157,6.256,6.334,6.46,6.476,6.492,6.523,6.617,6.846,7.005,7.066,7.097,7.185,7.227,7.248,7.297,7.343,7.374,7.44,7.509,7.536,7.633,7.745,7.833,7.863,8.015,8.072,8.091,8.156,8.174,8.205,8.25,8.429,8.447,8.472,8.518,8.589,8.649,8.7,8.754,8.847,9.07,9.171,9.316,9.354,9.511,9.64,9.721,9.886,9.903,9.933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.373,0.474,0.499,0.544,0.67,0.715,0.751,0.833,0.883,0.908,0.937,0.979,1.034,1.063,1.104,1.129,1.343,1.428,1.512,1.693,1.735,1.773,1.942,2.056,2.11,2.202,2.238,2.264,2.321,2.454,2.469,2.498,2.593,2.712,2.754,2.789,2.813,2.953,2.985,3.011,3.039,3.118,3.275,3.305,3.438,3.47,3.817,3.858,4.046,4.207,4.373,4.517,4.564,4.594,4.625,4.774,4.828,4.857,4.925,4.97,5.112,5.216,5.238,5.263,5.364,5.42,5.486,5.525,5.627,5.691,5.806,5.96,5.994,6.031,6.093,6.143,6.213,6.307,6.57,6.607,6.677,6.709,6.776,6.821,7.0,7.048,7.109,7.134,7.169,7.339,7.384,7.446,7.769,7.811,7.966,8.031,8.143,8.169,8.332,8.467,8.499,8.615,8.661,8.818,8.841,9.01,9.096,9.122,9.162,9.323,9.387,9.492,9.576,9.771,9.821,9.861,9.945,9.997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.079,0.139,0.247,0.305,0.355,0.383,0.475,0.515,0.619,0.663,0.709,0.754,0.807,0.927,0.972,1.069,1.12,1.204,1.24,1.351,1.38,1.405,1.436,1.498,1.519,1.637,1.657,1.854,1.981,2.054,2.094,2.287,2.371,2.404,2.436,2.471,2.52,2.586,2.645,2.786,2.821,2.867,2.882,2.899,2.953,3.007,3.033,3.059,3.086,3.107,3.17,3.226,3.246,3.273,3.467,3.521,3.65,3.698,3.741,3.87,3.942,4.033,4.073,4.183,4.24,4.309,4.343,4.43,4.506,4.541,4.629,4.673,4.697,4.746,4.795,4.833,4.948,5.008,5.045,5.059,5.125,5.172,5.24,5.26,5.384,5.43,5.53,5.573,5.6,5.659,5.753,5.778,5.834,5.861,5.918,6.088,6.128,6.335,6.433,6.47,6.494,6.636,6.738,6.822,6.855,6.977,7.04,7.1,7.185,7.285,7.319,7.342,7.438,7.475,7.538,7.673,7.727,7.752,7.827,7.853,7.925,7.984,8.018,8.04,8.105,8.279,8.342,8.41,8.548,8.567,8.627,8.67,8.696,8.733,8.764,8.83,8.892,8.991,9.165,9.195,9.242,9.282,9.302,9.389,9.442,9.541,9.593,9.639,9.69,9.715,9.846,nan
0.307,0.386,0.549,0.602,0.646,0.71,0.761,0.82,0.851,0.897,0.954,1.122,1.189,1.231,1.343,1.366,1.405,1.664,1.685,1.714,1.759,1.881,2.002,2.086,2.118,2.18,2.223,2.358,2.455,2.567,2.689,2.758,2.785,2.847,2.892,2.947,2.989,3.026,3.109,3.138,3.396,3.465,3.569,3.616,3.798,3.938,3.964,4.053,4.125,4.238,4.279,4.545,4.581,4.646,4.939,5.007,5.032,5.082,5.177,5.222,5.392,5.44,5.46,5.479,5.518,5.555,5.609,5.719,5.732,5.817,6.04,6.111,6.177,6.26,6.357,6.402,6.437,6.6,6.623,6.647,6.684,6.716,6.74,6.84,6.879,7.035,7.062,7.164,7.194,7.46,7.484,7.521,7.549,7.582,7.627,7.7,7.813,7.886,7.928,8.009,8.031,8.114,8.161,8.232,8.281,8.331,8.533,8.645,8.672,8.753,8.833,8.925,8.969,9.069,9.095,9.126,9.166,9.306,9.365,9.481,9.609,9.681,9.727,9.765,9.804,9.905,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032,0.087,0.113,0.16,0.191,0.243,0.361,0.392,0.454,0.48,0.568,0.615,0.656,0.721,0.813,0.867,0.943,0.975,1.185,1.225,1.27,1.306,1.332,1.392,1.532,1.622,1.672,1.733,1.785,1.9,1.929,2.035,2.106,2.135,2.204,2.219,2.25,2.408,2.556,2.619,2.81,2.846,2.882,2.917,2.946,2.987,3.021,3.209,3.245,3.284,3.315,3.35,3.388,3.418,3.444,3.487,3.537,3.6,3.678,3.737,3.789,3.904,4.074,4.199,4.388,4.415,4.503,4.529,4.614,4.628,4.699,4.815,5.007,5.072,5.109,5.167,5.193,5.253,5.397,5.416,5.574,5.625,5.69,5.733,5.767,5.788,5.84,5.969,6.025,6.065,6.107,6.191,6.252,6.329,6.374,6.422,6.486,6.701,6.723,6.799,6.885,6.958,7.131,7.182,7.326,7.385,7.409,7.552,7.591,7.67,7.728,7.753,7.845,7.987,8.032,8.064,8.342,8.446,8.468,8.702,8.929,8.998,9.08,9.146,9.183,9.308,9.379,9.398,9.428,9.471,9.613,9.632,9.661,9.744,9.793,9.839,9.904,9.989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.091,0.136,0.184,0.313,0.344,0.372,0.526,0.578,0.595,0.745,0.805,0.837,0.866,0.963,0.99,1.027,1.057,1.104,1.186,1.21,1.251,1.294,1.365,1.438,1.473,1.493,1.571,1.683,1.726,1.748,1.799,1.983,2.019,2.104,2.187,2.303,2.326,2.458,2.522,2.706,2.794,2.846,2.933,3.117,3.138,3.178,3.192,3.327,3.38,3.562,3.584,3.623,3.751,3.801,3.868,3.901,3.971,4.062,4.13,4.157,4.196,4.28,4.36,4.429,4.445,4.466,4.589,4.63,4.659,4.783,4.818,4.831,4.978,5.012,5.035,5.092,5.194,5.254,5.276,5.303,5.328,5.407,5.485,5.525,5.589,5.726,5.76,5.819,5.89,5.928,5.979,6.03,6.088,6.144,6.2,6.237,6.256,6.309,6.368,6.419,6.449,6.469,6.511,6.545,6.586,6.637,6.675,6.744,6.763,7.03,7.057,7.1,7.117,7.138,7.179,7.224,7.294,7.418,7.551,7.601,7.614,7.757,8.112,8.212,8.34,8.406,8.493,8.547,8.565,8.622,8.727,8.772,8.817,8.841,8.888,8.962,9.02,9.159,9.226,9.309,9.431,9.461,9.547,9.607,9.637,9.664,nan,nan,nan,nan,nan,nan
0.038,0.111,0.243,0.281,0.374,0.426,0.496,0.574,0.59,0.66,0.791,0.87,0.921,0.978,1.011,1.127,1.153,1.202,1.213,1.315,1.356,1.406,1.438,1.534,1.674,1.729,1.849,1.914,1.966,1.986,2.064,2.091,2.334,2.362,2.5,2.562,2.656,2.675,2.704,2.754,2.871,2.941,3.113,3.239,3.316,3.427,3.461,3.506,3.604,3.63,3.711,3.807,3.901,3.941,3.959,3.981,4.043,4.104,4.123,4.275,4.344,4.38,4.405,4.442,4.462,4.509,4.643,4.695,4.743,4.764,4.92,4.968,5.051,5.097,5.133,5.262,5.295,5.311,5.364,5.46,5.527,5.57,5.626,5.683,5.774,5.81,5.837,5.927,5.965,6.042,6.129,6.241,6.3,6.32,6.485,6.504,6.583,6.635,6.684,6.792,6.832,6.884,6.918,6.948,6.972,7.014,7.04,7.096,7.175,7.236,7.295,7.45,7.484,7.538,7.626,7.652,7.793,7.806,7.847,7.912,7.943,7.973,8.001,8.048,8.192,8.241,8.33,8.403,8.529,8.556,8.602,8.653,8.826,8.941,9.058,9.071,9.137,9.202,9.244,9.272,9.392,9.509,9.621,9.645,9.671,9.691,9.789,9.829,9.907,9.957,9.996,nan
0.026,0.095,0.132,0.245,0.285,0.325,0.399,0.461,0.559,0.635,0.766,0.785,0.851,0.935,1.042,1.109,1.234,1.287,1.332,1.484,1.526,1.612,1.701,1.761,1.856,1.979,2.0,2.071,2.092,2.119,2.145,2.299,2.347,2.497,2.541,2.669,2.697,2.735,2.823,2.903,2.986,3.087,3.125,3.168,3.209,3.274,3.303,3.387,3.484,3.58,3.677,3.728,3.801,3.859,3.901,3.958,3.985,4.143,4.166,4.194,4.323,4.375,4.396,4.467,4.535,4.601,4.613,4.643,4.68,4.743,4.883,4.919,5.136,5.165,5.215,5.412,5.474,5.526,5.633,5.657,5.693,5.716,5.757,5.857,5.932,6.039,6.073,6.128,6.181,6.199,6.22,6.298,6.359,6.521,6.552,6.601,6.665,6.716,6.777,6.794,6.848,6.909,7.077,7.169,7.247,7.382,7.522,7.549,7.615,7.778,7.85,7.9,7.949,8.157,8.185,8.357,8.401,8.48,8.52,8.566,8.585,8.641,8.664,8.689,8.717,8.832,8.936,9.077,9.106,9.139,9.159,9.304,9.408,9.535,9.585,9.61,9.709,9.8,9.863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.037,0.198,0.289,0.601,0.668,0.794,0.837,0.869,0.918,0.957,0.998,1.071,1.098,1.143,1.17,1.235,1.261,1.475,1.501,1.544,1.567,1.611,1.702,1.784,1.821,1.925,1.994,2.032,2.105,2.281,2.311,2.399,2.529,2.556,2.619,2.681,2.722,2.749,2.841,2.881,2.949,2.975,3.03,3.086,3.261,3.416,3.483,3.548,3.65,3.69,3.826,4.138,4.233,4.397,4.501,4.559,4.75,4.776,4.909,4.98,5.002,5.085,5.157,5.186,5.219,5.281,5.332,5.365,5.475,5.619,5.646,5.743,5.777,5.83,5.895,5.981,6.021,6.081,6.126,6.153,6.198,6.243,6.327,6.375,6.439,6.474,6.779,6.866,6.934,6.989,7.021,7.036,7.057,7.105,7.154,7.239,7.27,7.287,7.334,7.446,7.619,7.68,7.704,7.768,7.811,7.838,7.88,7.918,8.017,8.072,8.111,8.171,8.192,8.227,8.266,8.324,8.354,8.403,8.453,8.518,8.647,8.717,8.731,8.864,8.906,8.945,8.972,9.03,9.101,9.184,9.23,9.257,9.282,9.313,9.341,9.375,9.5,9.524,9.596,9.62,9.651,9.702,9.761,9.827,9.921,9.953,nan,nan,nan,nan,nan,nan
0.094,0.127,0.219,0.249,0.344,0.518,0.546,0.609,0.683,0.794,0.832,0.855,0.899,0.922,0.991,1.002,1.251,1.282,1.361,1.421,1.457,1.64,1.701,1.743,1.826,1.842,1.983,2.033,2.065,2.124,2.223,2.27,2.406,2.458,2.594,2.651,2.69,2.755,2.823,2.959,3.019,3.091,3.165,3.184,3.23,3.291,3.358,3.419,3.453,3.475,3.54,3.61,3.666,3.725,3.773,3.824,3.891,3.908,3.949,4.0,4.043,4.084,4.158,4.204,4.242,4.268,4.303,4.326,4.401,4.593,4.626,4.729,4.777,4.798,4.92,5.019,5.088,5.168,5.209,5.307,5.346,5.417,5.528,5.622,5.831,5.886,6.1,6.18,6.386,6.429,6.514,6.61,6.665,6.838,6.893,6.921,6.998,7.028,7.156,7.217,7.373,7.42,7.443,7.522,7.656,7.679,7.698,7.725,7.781,7.875,7.976,8.02,8.061,8.119,8.151,8.217,8.339,8.415,8.465,8.596,8.629,8.662,8.794,8.843,8.903,8.937,8.992,9.09,9.117,9.157,9.212,9.26,9.309,9.395,9.441,9.574,9.605,9.629,9.646,9.705,9.736,9.771,9.79,9.806,9.851,9.866,9.897,nan,nan,nan,nan,nan
0.02,0.053,0.26,0.294,0.412,0.506,0.591,0.714,0.768,0.838,0.89,0.928,0.989,1.012,1.059,1.082,1.16,1.229,1.363,1.403,1.465,1.75,1.8,1.903,1.965,2.064,2.21,2.241,2.261,2.455,2.528,2.566,2.59,2.718,2.782,2.842,2.9,2.937,3.016,3.101,3.175,3.33,3.391,3.465,3.563,3.699,3.769,3.869,3.905,3.984,4.057,4.099,4.128,4.204,4.216,4.37,4.435,4.511,4.631,4.74,4.845,4.927,4.955,4.999,5.046,5.086,5.195,5.278,5.302,5.327,5.476,5.509,5.614,5.682,5.797,5.894,5.973,6.007,6.27,6.314,6.348,6.447,6.463,6.541,6.589,6.632,6.903,7.01,7.081,7.2,7.243,7.335,7.409,7.51,7.608,7.681,7.844,7.903,7.962,7.995,8.211,8.252,8.342,8.43,8.515,8.531,8.561,8.662,8.721,8.761,8.879,8.963,9.005,9.06,9.112,9.151,9.17,9.196,9.228,9.286,9.315,9.452,9.489,9.631,9.711,9.82,9.845,9.858,9.879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.097,0.3,0.463,0.531,0.581,0.632,0.778,0.798,0.829,1.044,1.267,1.3,1.362,1.393,1.424,1.454,1.524,1.551,1.768,1.837,1.854,1.958,2.131,2.238,2.367,2.412,2.479,2.502,2.534,2.67,2.717,2.781,2.85,2.871,2.988,3.011,3.077,3.138,3.234,3.293,3.324,3.581,3.61,3.628,3.66,3.685,3.694,3.787,3.814,3.927,3.953,3.996,4.067,4.099,4.246,4.308,4.437,4.473,4.533,4.573,4.626,4.68,4.75,4.871,5.034,5.062,5.123,5.146,5.182,5.41,5.434,5.54,5.567,5.715,5.757,5.841,5.931,5.956,6.009,6.123,6.204,6.519,6.588,6.671,6.69,6.833,6.976,7.014,7.171,7.216,7.323,7.361,7.45,7.511,7.619,7.742,7.835,7.867,8.028,8.116,8.171,8.197,8.338,8.383,8.489,8.565,8.66,8.73,8.853,8.939,8.976,9.072,9.092,9.129,9.225,9.288,9.317,9.349,9.381,9.414,9.497,9.559,9.582,9.646,9.676,9.718,9.744,9.785,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.029,0.065,0.088,0.17,0.372,0.459,0.655,0.726,0.831,0.854,0.888,0.984,1.234,1.299,1.339,1.39,1.457,1.468,1.48,1.597,1.622,1.755,1.877,1.948,1.982,2.024,2.096,2.173,2.44,2.51,2.621,2.733,2.811,2.836,2.847,2.873,3.061,3.249,3.308,3.366,3.397,3.412,3.531,3.619,3.706,3.74,3.919,3.972,4.011,4.032,4.099,4.403,4.465,4.514,4.561,4.589,4.713,4.895,4.949,5.007,5.057,5.094,5.16,5.31,5.481,5.525,5.549,5.668,5.776,5.807,5.856,5.902,5.977,6.175,6.215,6.268,6.293,6.332,6.418,6.455,6.502,6.576,6.667,6.716,6.779,6.827,6.864,6.947,7.072,7.114,7.279,7.312,7.358,7.372,7.43,7.599,7.636,7.68,7.789,7.858,8.049,8.142,8.293,8.347,8.383,8.411,8.468,8.489,8.571,8.592,8.64,8.667,8.688,8.716,8.829,8.883,8.975,8.997,9.036,9.074,9.164,9.25,9.403,9.456,9.524,9.575,9.695,9.746,9.841,9.937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.054,0.14,0.219,0.238,0.275,0.366,0.456,0.549,0.673,0.751,0.779,0.868,0.898,0.956,1.127,1.183,1.278,1.319,1.373,1.498,1.527,1.601,1.685,1.745,1.797,1.824,1.879,1.992,2.013,2.218,2.396,2.43,2.5,2.529,2.596,2.724,2.747,2.912,2.995,3.045,3.073,3.095,3.16,3.323,3.449,3.621,3.677,3.697,3.715,3.785,3.937,3.972,3.998,4.075,4.108,4.166,4.26,4.317,4.34,4.397,4.484,4.553,4.61,4.829,4.943,5.076,5.188,5.364,5.43,5.807,5.885,5.913,6.042,6.246,6.313,6.371,6.436,6.476,6.529,6.564,6.677,6.819,6.959,6.997,7.088,7.216,7.408,7.421,7.526,7.554,7.708,7.742,7.815,7.908,7.944,7.967,7.998,8.015,8.077,8.141,8.188,8.208,8.262,8.291,8.326,8.36,8.397,8.469,8.549,8.624,8.662,8.713,8.845,8.921,9.003,9.041,9.086,9.127,9.161,9.219,9.238,9.281,9.372,9.405,9.437,9.486,9.533,9.601,9.63,9.66,9.731,9.83,9.898,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.278,0.302,0.399,0.436,0.445,0.497,0.539,0.596,0.681,0.764,0.793,0.96,1.064,1.085,1.18,1.231,1.449,1.612,1.692,1.704,1.731,1.823,1.853,1.888,1.961,2.05,2.209,2.23,2.254,2.323,2.422,2.499,2.576,2.682,2.746,2.797,2.828,2.845,2.945,2.996,3.055,3.077,3.111,3.23,3.271,3.317,3.42,3.572,3.596,3.64,3.677,3.708,3.77,3.915,4.041,4.12,4.194,4.233,4.316,4.356,4.381,4.408,4.518,4.588,4.665,4.684,4.758,4.781,4.893,5.064,5.108,5.131,5.323,5.412,5.458,5.536,5.577,5.6,5.726,5.86,5.971,6.018,6.073,6.12,6.215,6.236,6.309,6.36,6.375,6.519,6.551,6.659,6.836,6.94,6.964,7.004,7.042,7.084,7.116,7.172,7.21,7.232,7.343,7.447,7.528,7.665,7.756,7.799,7.88,7.896,7.935,7.977,8.031,8.217,8.288,8.314,8.355,8.387,8.402,8.426,8.461,8.723,8.741,8.775,8.898,8.913,8.941,8.971,9.047,9.101,9.184,9.403,9.412,9.512,9.571,9.599,9.692,9.721,9.764,9.806,9.843,9.874,9.977,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.049,0.089,0.219,0.284,0.305,0.349,0.46,0.634,0.698,0.797,0.955,1.008,1.079,1.14,1.199,1.238,1.269,1.311,1.37,1.402,1.486,1.537,1.717,1.765,1.785,1.94,1.975,2.0,2.039,2.072,2.411,2.553,2.711,2.795,2.821,2.848,2.95,3.006,3.208,3.323,3.569,3.597,3.705,3.758,3.818,3.858,3.899,3.967,3.999,4.068,4.197,4.224,4.278,4.442,4.464,4.568,4.609,4.674,4.733,4.788,4.835,4.892,4.962,4.995,5.089,5.178,5.207,5.288,5.432,5.476,5.571,5.613,5.745,5.83,5.854,5.873,5.99,6.073,6.108,6.144,6.446,6.622,6.647,6.679,6.759,6.813,6.871,6.902,7.09,7.123,7.148,7.183,7.215,7.297,7.363,7.393,7.462,7.506,7.547,7.576,7.611,7.729,7.946,7.973,8.099,8.129,8.171,8.198,8.291,8.385,8.41,8.48,8.509,8.573,8.763,8.805,8.852,8.879,8.996,9.048,9.13,9.209,9.293,9.333,9.452,9.524,9.597,9.661,9.732,9.793,9.831,9.993,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.134,0.195,0.211,0.27,0.289,0.45,0.691,0.859,0.99,1.042,1.084,1.1,1.147,1.205,1.233,1.282,1.36,1.428,1.458,1.48,1.497,1.527,1.611,1.649,1.692,1.721,1.763,1.793,1.83,1.869,1.894,1.92,1.946,2.025,2.055,2.096,2.165,2.242,2.361,2.435,2.467,2.493,2.597,2.743,2.785,2.81,2.921,2.974,3.01,3.063,3.085,3.243,3.272,3.303,3.536,3.641,3.666,3.724,3.831,3.865,4.026,4.088,4.125,4.353,4.491,4.515,4.555,4.584,4.612,4.853,4.885,5.023,5.082,5.136,5.197,5.237,5.267,5.402,5.492,5.526,5.62,5.658,5.776,5.845,5.952,5.98,6.189,6.214,6.317,6.337,6.352,6.408,6.435,6.499,6.556,6.571,6.931,6.995,7.058,7.165,7.238,7.278,7.319,7.382,7.527,7.568,7.604,7.617,7.665,7.741,7.755,7.784,7.814,7.879,7.957,8.123,8.162,8.187,8.229,8.27,8.398,8.583,8.608,8.733,8.747,8.778,8.889,8.978,9.012,9.074,9.127,9.188,9.213,9.298,9.46,9.657,9.715,9.744,9.885,9.964,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.062,0.12,0.196,0.27,0.347,0.417,0.466,0.499,0.564,0.602,0.633,0.68,0.723,0.757,0.887,0.939,1.017,1.059,1.119,1.212,1.252,1.305,1.331,1.348,1.533,1.57,1.62,1.658,1.692,1.742,1.821,1.861,1.929,2.081,2.098,2.161,2.358,2.577,2.658,2.698,2.76,2.89,2.957,2.981,3.012,3.101,3.165,3.191,3.284,3.349,3.376,3.421,3.472,3.543,3.578,3.63,3.847,3.894,3.955,3.976,4.027,4.078,4.22,4.241,4.294,4.362,4.412,4.444,4.511,4.528,4.546,4.631,4.676,4.699,4.738,4.884,4.901,5.041,5.077,5.194,5.281,5.339,5.384,5.416,5.435,5.504,5.603,5.7,5.87,5.939,6.048,6.098,6.122,6.186,6.206,6.257,6.328,6.367,6.478,6.594,6.624,6.66,6.704,6.999,7.153,7.198,7.219,7.24,7.276,7.3,7.316,7.47,7.557,7.606,7.653,7.705,7.733,7.761,7.838,7.95,8.047,8.288,8.365,8.427,8.445,8.476,8.5,8.53,8.613,8.666,8.751,8.862,8.935,8.956,9.162,9.216,9.326,9.347,9.45,9.468,9.487,9.518,9.553,9.564,9.591,9.962,nan,nan,nan,nan,nan,nan
0.062,0.1,0.224,0.31,0.356,0.413,0.499,0.546,0.593,0.736,0.985,1.019,1.171,1.202,1.294,1.334,1.369,1.488,1.503,1.634,1.743,1.756,1.818,1.904,1.979,1.994,2.037,2.187,2.282,2.314,2.45,2.536,2.566,2.731,2.786,2.827,2.976,3.014,3.036,3.125,3.188,3.314,3.411,3.476,3.488,3.513,3.539,3.675,3.722,3.749,3.805,3.856,3.914,3.982,4.033,4.061,4.256,4.34,4.371,4.458,4.505,4.565,4.625,4.723,4.798,4.843,4.883,4.939,4.983,5.086,5.1,5.12,5.177,5.23,5.37,5.488,5.51,5.587,5.73,5.757,5.823,5.878,6.037,6.127,6.264,6.297,6.343,6.366,6.423,6.476,6.53,6.571,6.625,6.714,6.81,6.836,6.87,6.908,6.996,7.163,7.235,7.259,7.314,7.367,7.388,7.443,7.465,7.544,7.607,7.633,7.652,7.679,7.753,7.793,7.902,8.108,8.17,8.185,8.227,8.281,8.363,8.399,8.449,8.482,8.579,8.692,8.72,8.768,8.805,8.837,8.921,9.126,9.151,9.165,9.197,9.289,9.466,9.505,9.659,9.717,9.767,9.813,9.845,9.907,9.979,nan,nan,nan,nan,nan,nan,nan
0.096,0.137,0.184,0.214,0.247,0.345,0.493,0.548,0.568,0.61,0.645,0.662,0.806,0.866,1.002,1.073,1.301,1.333,1.368,1.423,1.499,1.536,1.634,1.685,1.745,1.769,1.845,1.903,1.957,2.032,2.056,2.2,2.234,2.425,2.515,2.532,2.59,2.638,2.665,2.703,2.772,2.911,2.932,2.982,3.255,3.344,3.432,3.465,3.495,3.737,3.806,3.837,3.873,3.975,4.028,4.08,4.152,4.242,4.273,4.398,4.449,4.539,4.567,4.611,4.691,4.706,4.743,4.78,4.95,5.002,5.104,5.14,5.263,5.317,5.344,5.381,5.414,5.707,5.727,5.809,5.832,6.018,6.053,6.144,6.173,6.19,6.349,6.41,6.454,6.572,6.641,6.782,6.806,6.923,6.964,7.149,7.188,7.277,7.315,7.337,7.397,7.417,7.438,7.473,7.514,7.539,7.625,7.643,7.673,7.721,7.771,7.874,7.896,8.143,8.211,8.344,8.504,8.531,8.644,8.708,8.739,8.86,8.898,8.918,9.021,9.106,9.18,9.218,9.26,9.326,9.454,9.485,9.526,9.647,9.683,9.722,9.752,9.788,9.806,9.954,9.987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.032,0.089,0.109,0.146,0.245,0.257,0.271,0.293,0.362,0.404,0.497,0.582,0.668,0.827,0.871,0.922,0.98,1.045,1.095,1.129,1.163,1.388,1.41,1.432,1.466,1.503,1.522,1.788,1.813,1.846,1.948,1.994,2.082,2.349,2.369,2.38,2.572,2.66,2.783,2.806,2.866,2.903,2.943,2.982,3.077,3.11,3.133,3.184,3.237,3.269,3.329,3.439,3.633,3.701,3.739,3.766,3.949,4.051,4.097,4.12,4.139,4.176,4.245,4.301,4.33,4.387,4.441,4.486,4.605,4.675,4.727,4.824,4.879,4.901,5.072,5.176,5.203,5.418,5.467,5.594,5.628,5.654,5.687,5.719,5.757,5.801,5.89,6.063,6.209,6.281,6.334,6.371,6.478,6.503,6.66,6.684,6.718,6.809,6.891,6.957,7.062,7.197,7.239,7.272,7.317,7.352,7.448,7.573,7.605,7.633,7.667,7.722,7.742,7.832,7.954,8.003,8.058,8.102,8.233,8.313,8.355,8.393,8.423,8.452,8.534,8.588,8.652,8.685,8.767,8.812,9.035,9.047,9.114,9.162,9.204,9.346,9.375,9.614,9.776,9.815,9.977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.086,0.115,0.144,0.226,0.261,0.3,0.32,0.349,0.382,0.436,0.468,0.6,0.667,0.743,0.822,0.853,0.938,0.981,1.046,1.065,1.114,1.133,1.216,1.266,1.346,1.384,1.423,1.475,1.539,1.57,1.7,1.731,1.796,1.913,2.059,2.09,2.192,2.234,2.271,2.32,2.399,2.479,2.51,2.573,2.607,2.649,2.812,2.848,2.934,3.036,3.07,3.127,3.192,3.213,3.289,3.477,3.549,3.582,3.598,3.82,3.901,4.057,4.136,4.239,4.366,4.4,4.587,4.66,4.781,4.817,4.831,4.957,5.006,5.025,5.049,5.169,5.223,5.271,5.39,5.454,5.548,5.615,5.652,5.676,5.695,5.734,5.787,5.836,5.858,5.872,5.926,5.99,6.033,6.081,6.103,6.258,6.452,6.479,6.523,6.574,6.607,6.637,6.666,6.744,6.917,7.084,7.314,7.33,7.425,7.448,7.499,7.525,7.556,7.584,7.626,7.649,7.676,7.73,7.775,7.845,7.906,7.926,7.961,8.027,8.117,8.163,8.261,8.34,8.362,8.547,8.572,8.624,8.736,8.815,8.914,8.954,9.019,9.058,9.106,9.138,9.293,9.425,9.519,9.556,9.626,9.66,9.679,9.775,9.833,9.917,9.937,9.979
